strain,location,collection_date,ID,serum,antigenic_distance,Tree_model_log2,Subs_model_log2
B/Macau/131/2004,Macau,2004-02-16,EPI117600,B/Utah/09/2014,1.1,0.98,0.52
B/Taiwan/69/2004,Taiwan,2004-05-01,EPI110518,B/Utah/09/2014,1.1,0.98,0.52
B/Macau/131/2004,Macau,2004-02-16,EPI117600,B/Utah/09/2014,1.1,0.98,0.52
B/Macau/131/2004,Macau,2004-02-16,EPI117600,B/Utah/09/2014,1.1,0.98,0.52
B/Christchurch/4/2005,New Zealand,2005-02-19,EPI478087,B/Utah/09/2014,1.1,0.98,0.52
B/Trieste/23/2005,Italy,2005-12-01,EPI119844,B/Utah/09/2014,1.1,0.98,0.52
B/Indonesia/5527/2004,Indonesia,2004-03-05,EPI157072,B/Utah/09/2014,1.1,0.98,0.43
B/ElSalvador/324/2006,El Salvador,2006-07-26,EPI156947,B/Utah/09/2014,1.1,0.98,0.43
B/Taiwan/142/2005,Taiwan,2005-01-26,EPI117519,B/Utah/09/2014,1.3,1.15,0.43
B/Taiwan/13/2004,Taiwan,2004-06-01,EPI110520,B/Utah/09/2014,1.3,1.15,0.43
B/Taiwan/16/2004,Taiwan,2004-11-01,EPI110546,B/Utah/09/2014,1.3,1.15,0.43
B/SRILANKA/4/2006,Sri Lanka,2006-01-01,EPI417412,B/Utah/09/2014,1.1,0.98,0.54
B/Brisbane/5/2004,Australia,2004-09-23,EPI482216,B/Utah/09/2014,1.1,0.98,0.43
B/Brisbane/13/2004,Australia,2004-09-28,EPI482232,B/Utah/09/2014,1.1,0.98,0.43
B/Florida/7/2004,U S A,2004-07-01,EPI159954,B/Utah/09/2014,1.0,1.1,0.43
B/Townsville/1/2003,Australia,2003-07-03,EPI481888,B/Utah/09/2014,1.1,0.98,0.43
B/NewJersey/NHRC0001/2005,U S A,2005-05-16,EPI338057,B/Utah/09/2014,1.1,0.98,0.43
B/Victoria/509/2004,Australia,2004-09-23,EPI482224,B/Utah/09/2014,1.0,1.1,0.43
B/Oslo/71/2004,Norway,2004-01-01,EPI13605,B/Utah/09/2014,1.0,1.1,0.43
B/Nebraska/5/2003,U S A,2003-10-01,EPI43624,B/Utah/09/2014,1.0,1.1,0.43
B/Florida/7/2004,U S A,2004-07-01,EPI159954,B/Utah/09/2014,1.0,1.1,0.43
B/Milano/66/2004,Italy,2004-04-01,EPI13769,B/Utah/09/2014,1.0,1.1,0.43
B/Nebraska/5/2003,U S A,2003-10-01,EPI43624,B/Utah/09/2014,1.0,1.1,0.43
B/Florida/7/2004,U S A,2004-07-01,EPI159954,B/Utah/09/2014,1.0,1.1,0.43
B/Brazil/2452/2008,Brazil,2008-05-05,EPI161782,B/Utah/09/2014,1.0,1.1,0.43
B/Brazil/2452/2008,Brazil,2008-05-05,EPI161782,B/Utah/09/2014,1.0,1.1,0.43
B/Argentina/622/2006,Argentina,2006-10-17,EPI155148,B/Utah/09/2014,1.0,1.1,0.43
B/Johannesburg/439/2006,South Africa,2006-06-18,EPI123937,B/Utah/09/2014,1.0,1.1,0.43
B/Christchurch/33/2004,New Zealand,2004-08-30,EPI482000,B/Utah/09/2014,1.0,1.1,0.43
B/Johannesburg/439/2006,South Africa,2006-06-18,EPI123937,B/Utah/09/2014,1.0,1.1,0.43
B/NewYork/47/2001,U S A,2001-10-01,EPI15338,B/Utah/09/2014,1.0,1.1,0.43
B/Taiwan/52/2004,Taiwan,2004-05-01,EPI110542,B/Utah/09/2014,1.9,2.06,1.1
B/Taiwan/635/2005,Taiwan,2005-03-01,EPI110530,B/Utah/09/2014,1.2,1.34,1.1
B/Taiwan/635/2005,Taiwan,2005-03-01,EPI110530,B/Utah/09/2014,1.2,1.34,1.1
B/Taiwan/81/2005,Taiwan,2005-03-01,EPI110528,B/Utah/09/2014,1.2,1.34,1.1
B/Victoria/508/2004,Australia,2004-09-10,EPI484869,B/Utah/09/2014,1.2,1.34,1.1
B/Victoria/508/2004,Australia,2004-09-10,EPI484869,B/Utah/09/2014,1.2,1.34,1.1
B/Ningbo/1199/2004,China,2004-10-25,EPI165758,B/Utah/09/2014,1.2,1.34,1.1
B/Taiwan/165/2005,Taiwan,2005-01-01,EPI110560,B/Utah/09/2014,1.2,1.34,1.1
B/Soligorsk/140/2007,Belarus,2007-02-12,EPI155683,B/Utah/09/2014,1.0,1.15,0.43
B/Brisbane/4/2004,Australia,2004-09-11,EPI482047,B/Utah/09/2014,1.0,1.15,0.43
B/Bangkok/460/2003,Thailand,2003-06-01,EPI13611,B/Utah/09/2014,1.0,1.15,0.43
B/Taiwan/102/2005,Taiwan,2005-11-01,EPI110506,B/Utah/09/2014,1.0,1.15,1.1
B/Taiwan/43/2005,Taiwan,2005-01-01,EPI110508,B/Utah/09/2014,1.0,1.15,1.1
B/Taiwan/43/2005,Taiwan,2005-01-01,EPI110508,B/Utah/09/2014,1.0,1.15,1.1
B/Jinlin/20/2003,China,2003-04-01,EPI157092,B/Utah/09/2014,1.0,1.15,1.1
B/Jinlin/20/2003,China,2003-04-01,EPI157092,B/Utah/09/2014,1.0,1.15,1.1
B/Jinlin/20/2003,China,2003-04-01,EPI157092,B/Utah/09/2014,1.0,1.15,1.1
B/Jilin/20/2003,China,2003-05-01,EPI159930,B/Utah/09/2014,1.0,1.15,1.1
B/Finland/231/2003,Finland,2003-12-01,EPI25203,B/Utah/09/2014,1.0,1.15,1.1
B/Finland/231/2003,Finland,2003-12-01,EPI25203,B/Utah/09/2014,1.0,1.15,1.1
B/Finland/231/2003,Finland,2003-12-01,EPI25203,B/Utah/09/2014,1.0,1.15,1.1
B/HongKong/309/2003,Hong Kong,2003-02-26,EPI157011,B/Utah/09/2014,1.0,1.15,1.1
B/Malaysia/24651/2003,Malaysia,2003-03-31,EPI374335,B/Utah/09/2014,1.0,1.1,1.1
B/Hiroshima/23/2001,Japan,2001-04-01,EPI1051,B/Utah/09/2014,0.3,1.73,0.43
B/Gangwon/192/2002,South Korea,2002-04-02,EPI156960,B/Utah/09/2014,1.0,1.1,1.1
B/Victoria/341/2002,Australia,2002-05-08,EPI481840,B/Utah/09/2014,1.0,1.1,1.1
B/Genoa/56/2002,Italy,2002-06-01,EPI17919,B/Utah/09/2014,1.0,1.1,0.67
B/Kobe/87/2001,Japan,2001-10-01,EPI419,B/Utah/09/2014,1.0,1.1,1.1
B/Taiwan/97271/2001,Taiwan,2001-12-10,EPI157221,B/Utah/09/2014,0.3,1.73,0.43
B/Hiroshima/23/2001,Japan,2001-04-01,EPI1051,B/Utah/09/2014,0.3,1.73,0.43
B/Osaka/1201/2000,Japan,2000-05-01,EPI311,B/Utah/09/2014,0.3,1.73,1.1
B/Osaka/1201/2000,Japan,2000-05-01,EPI311,B/Utah/09/2014,0.3,1.73,1.1
B/Osaka/1201/2000,Japan,2000-05-01,EPI311,B/Utah/09/2014,0.3,1.73,1.1
B/Yamagata/K515/2001,Japan,2001-04-01,EPI927,B/Utah/09/2014,0.3,1.73,1.1
B/Kadoma/506/1999,Zimbabwe,1999-03-01,EPI315,B/Utah/09/2014,0.3,1.74,1.99
B/Beijing/76/1998,China,1998-02-01,EPI24801,B/Utah/09/2014,0.3,1.74,1.1
B/Hong_Kong/65/1996,Hong Kong,1996-04-01,EPI4531,B/Utah/09/2014,0.3,1.74,1.1
B/Hong_Kong/65/1996,Hong Kong,1996-04-01,EPI4531,B/Utah/09/2014,0.3,1.74,1.1
B/Nanchang/20/1996,China,1996-07-01,EPI20734,B/Utah/09/2014,0.3,1.74,1.1
B/Yamagata/K354/2001,Japan,2001-01-01,EPI909,B/Utah/09/2014,1.0,3.02,1.07
B/Yamagata/K521/2001,Japan,2001-09-01,EPI933,B/Utah/09/2014,1.0,3.02,1.07
B/Genoa/5/2002,Italy,2002-12-01,EPI236445,B/Utah/09/2014,1.0,3.02,1.07
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Utah/09/2014,1.0,3.02,1.07
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Utah/09/2014,1.0,3.02,1.07
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Utah/09/2014,1.0,3.02,1.07
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Utah/09/2014,1.0,3.02,1.07
B/Genoa/48/2002,Italy,2002-09-01,EPI236443,B/Utah/09/2014,1.0,3.02,1.07
B/Quebec/1/2001,Canada,2001-11-01,EPI12471,B/Utah/09/2014,1.0,3.02,1.07
B/Quebec/7/2001,Canada,2001-07-01,EPI12481,B/Utah/09/2014,1.0,3.02,1.07
B/Kobe/79/2001,Japan,2001-10-01,EPI415,B/Utah/09/2014,1.0,3.02,1.07
B/Quebec/8/2001,Canada,2001-08-01,EPI12483,B/Utah/09/2014,1.0,3.02,1.07
B/Quebec/6/2001,Canada,2001-12-01,EPI12479,B/Utah/09/2014,1.0,3.02,1.07
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Utah/09/2014,1.0,3.02,1.07
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Utah/09/2014,1.0,3.02,1.07
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Utah/09/2014,1.0,3.02,1.07
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Utah/09/2014,1.0,3.02,1.07
B/Egypt/907137/2000,Egypt,2000-10-12,EPI156938,B/Utah/09/2014,1.0,3.02,1.07
B/Quebec/4/2001,Canada,2001-10-01,EPI12477,B/Utah/09/2014,1.0,3.02,1.07
B/Quebec/4/2001,Canada,2001-10-01,EPI12477,B/Utah/09/2014,1.0,3.02,1.07
B/Houston/B66/2000,U S A,2000-03-10,EPI50245,B/Utah/09/2014,1.0,3.02,1.07
B/Kobe/69/2001,Japan,2001-06-01,EPI413,B/Utah/09/2014,1.0,3.02,1.07
B/Texas/1/2000,U S A,2000-09-01,EPI15316,B/Utah/09/2014,1.0,3.02,1.07
B/BuenosAires/161/2000,Argentina,2000-04-01,EPI11268,B/Utah/09/2014,1.0,3.02,1.07
B/MardelPlata/595/1999,Argentina,1999-02-01,EPI11260,B/Utah/09/2014,1.0,3.02,1.07
B/Sichuan/379/1999,China,1999-05-01,EPI116951,B/Utah/09/2014,0.6,2.69,1.07
B/Castro/6880/2000,Unknown,2000-07-12,EPI156899,B/Utah/09/2014,0.6,2.69,1.07
B/Brazil/16/2000,Brazil,2000-02-22,EPI156867,B/Utah/09/2014,0.6,2.69,1.07
B/NewCaledonia/1/1999,New Caledonia,1999-07-28,EPI116935,B/Utah/09/2014,0.6,2.69,1.07
B/NewYork/1022/2000,U S A,2000-12-29,EPI517978,B/Utah/09/2014,0.6,2.69,1.07
B/Kadoma/409/2000,Zimbabwe,2000-05-01,EPI313,B/Utah/09/2014,0.6,2.69,1.07
B/Quebec/452/1998,Canada,1998-04-01,EPI12495,B/Utah/09/2014,0.6,2.69,1.07
B/Kadoma/409/2000,Zimbabwe,2000-05-01,EPI313,B/Utah/09/2014,0.6,2.69,1.07
B/Christchurch/6/1999,New Zealand,1999-12-01,EPI116939,B/Utah/09/2014,0.6,2.69,1.07
B/England/615/1998,United Kingdom,1998-09-12,EPI314878,B/Utah/09/2014,0.6,2.69,1.07
B/Christchurch/6/1999,New Zealand,1999-12-01,EPI116939,B/Utah/09/2014,0.6,2.69,1.07
B/Christchurch/6/1999,New Zealand,1999-12-01,EPI116939,B/Utah/09/2014,0.6,2.69,1.07
B/Zagreb/3578/1999,Croatia,1999-10-01,EPI157274,B/Utah/09/2014,0.6,2.69,1.07
B/Zagreb/3578/1999,Croatia,1999-10-01,EPI157274,B/Utah/09/2014,0.6,2.69,1.07
B/Finland/84/2002,Finland,2002-03-01,EPI25193,B/Utah/09/2014,0.6,2.69,1.07
B/Kadoma/122/1999,Zimbabwe,1999-03-01,EPI437,B/Utah/09/2014,0.6,2.69,1.07
B/Kadoma/122/1999,Zimbabwe,1999-03-01,EPI437,B/Utah/09/2014,0.6,2.69,1.07
B/Shiga/T30/1998,Japan,1998-11-01,EPI5182,B/Utah/09/2014,0.6,2.69,1.07
B/Shiga/T30/1998,Japan,1998-11-01,EPI5182,B/Utah/09/2014,0.6,2.69,1.07
B/NewYork/1020/1999,U S A,1999-11-01,EPI517962,B/Utah/09/2014,0.6,2.69,1.07
B/Yamagata/K520/2001,Japan,2001-12-01,EPI931,B/Utah/09/2014,1.2,3.29,1.07
B/Yamagata/K501/2001,Japan,2001-07-01,EPI921,B/Utah/09/2014,1.2,3.29,1.07
B/Yamagata/K501/2001,Japan,2001-07-01,EPI921,B/Utah/09/2014,1.2,3.29,1.07
B/HongKong/110/1999,Hong Kong,1999-08-01,EPI9020,B/Utah/09/2014,1.2,3.29,1.07
B/Malaysia/13367/1997,Malaysia,1997-08-06,EPI374263,B/Utah/09/2014,1.2,3.29,1.07
B/Bangkok/269/1999,Thailand,1999-09-13,EPI116941,B/Utah/09/2014,1.2,3.29,1.07
B/Bangkok/269/1999,Thailand,1999-09-13,EPI116941,B/Utah/09/2014,1.2,3.29,1.07
B/Quebec/173/1998,Canada,1998-12-01,EPI12501,B/Utah/09/2014,1.2,3.29,0.75
B/Yamanashi/166/1998,Japan,1998-06-01,EPI116551,B/Utah/09/2014,1.2,3.29,1.07
B/Houston/B65/1998,U S A,1998-05-04,EPI49998,B/Utah/09/2014,1.2,3.29,1.07
B/Quebec/465/1998,Canada,1998-01-01,EPI12503,B/Utah/09/2014,1.2,3.29,1.07
B/Yamanashi/166/1998,Japan,1998-06-01,EPI116551,B/Utah/09/2014,1.2,3.29,1.07
B/Lisboa/3/1997,Portugal,1997-06-01,EPI127598,B/Utah/09/2014,1.2,3.29,1.07
B/Lisboa/2/1997,Portugal,1997-12-01,EPI127596,B/Utah/09/2014,1.2,3.29,1.07
B/Lisboa/2/1997,Portugal,1997-12-01,EPI127596,B/Utah/09/2014,1.2,3.29,1.07
B/Argentina/113/2000,Argentina,2000-08-09,EPI158332,B/Utah/09/2014,1.2,3.29,1.07
B/Argentina/218/1997,Argentina,1997-05-01,EPI5174,B/Utah/09/2014,1.2,3.29,1.07
B/Fatick/27/1997,Unknown,1997-10-13,EPI347349,B/Utah/09/2014,1.2,3.29,1.07
B/Netherlands/1/1997,Netherlands,1997-07-01,EPI6659,B/Utah/09/2014,1.2,3.29,1.07
B/Houston/B63/1997,U S A,1997-03-05,EPI50097,B/Utah/09/2014,1.2,3.29,1.07
B/Houston/B63/1997,U S A,1997-03-05,EPI50097,B/Utah/09/2014,1.2,3.29,1.07
B/Scotland/18/1997,United Kingdom,1997-01-04,EPI314869,B/Utah/09/2014,0.6,2.69,1.07
B/Lusaka/432/1999,Zambia,1999-01-01,EPI390,B/Utah/09/2014,0.3,2.37,1.07
B/Lusaka/270/1999,Zambia,1999-01-01,EPI371,B/Utah/09/2014,0.3,2.37,1.07
B/England/362/1996,United Kingdom,1996-12-11,EPI314866,B/Utah/09/2014,0.3,2.37,1.07
B/Malaysia/10928/1996,Malaysia,1996-10-05,EPI374223,B/Utah/09/2014,0.3,2.37,1.07
B/Wellington/1/1996,New Zealand,1996-08-01,EPI4487,B/Utah/09/2014,0.3,2.37,1.07
B/Singapore/21/1998,Singapore,1998-07-20,EPI116943,B/Utah/09/2014,0.3,2.37,1.07
B/Singapore/11/1995,Singapore,1995-11-01,EPI347353,B/Utah/09/2014,0.3,2.37,1.07
B/England/296/1996,United Kingdom,1996-11-14,EPI314864,B/Utah/09/2014,0.3,2.37,0.75
B/Russia/222/1995,Russia,1995-10-01,EPI4513,B/Utah/09/2014,0.3,2.37,0.75
B/England/296/1996,United Kingdom,1996-11-14,EPI314864,B/Utah/09/2014,0.3,2.37,0.75
B/Argentina/4105/1995,Argentina,1995-12-01,EPI4567,B/Utah/09/2014,0.0,2.06,1.1
