,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean
748,1.55,1.237,0.379,0.363,0.185,0.935,20.932,16.591,0.596,0.69,0.871,0.724,0.346,0.062,0.019,0.623,0.429,0.276,0.018,0.009,0.017,0.016,0.02,0.019,0.199,0.17,0.019,0.017,0.074,0.074,0.017,0.018,0.007,0.019,0.019,0.017,1327.0,607.0,1431.0,1624.0,1397.0,1919.0,1422.0,1339.0,1746.0,1786.0,1543.0,1203.0,1358.0,1131.0,949.0,1188.0,1342.0,1097.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.01,-562.9143407727953,3.736287820070937,-716.461289681578,6.6954849415006965,0.0948761428727044,215.67406493962525,111.30032092455303,632858771166444.9,0.6012383538004249,65.77450980392157,54.55555555555556,0.4574905888500116,0.6287839297121445,-82.75687351418559,0.1961258542024189,749,-1279.3756304543733,10.431772761571633,1356.0555555555557,1.0016666666666667
749,1.953,1.167,0.806,0.399,0.236,0.342,21.355,13.308,0.94,0.977,1.073,0.827,0.339,0.091,0.034,0.801,0.308,0.249,0.021,0.027,0.019,0.028,0.021,0.02,0.181,0.18,0.021,0.016,0.079,0.083,0.022,0.008,0.015,0.019,0.02,0.023,1037.0,3.0,1321.0,3.0,1171.0,1174.0,1292.0,1425.0,424.0,48.0,1269.0,68.0,8.0,735.0,27.0,1039.0,14.0,5.0,1.01,1.74,1.01,1.59,1.0,1.01,1.0,1.0,1.01,1.04,1.0,1.03,1.17,1.01,1.06,1.0,1.1,1.32,-591.5194145337257,3.131970432720612,-735.5369357789084,7.8251412792841775,0.0978338823715845,631.3564088790735,119.06933499414411,412094083550247.2,0.9223220495445204,219.4183006535948,59.18954248366013,0.4723196512114292,0.6500672855999804,-716.7509840816231,0.0799846273073849,750,-1327.056350312634,10.957111712004789,614.6111111111111,1.1166666666666667
750,1.8,1.244,0.238,0.339,0.036,0.482,17.574,14.533,0.596,0.715,0.789,0.616,0.853,0.089,0.016,0.51,0.137,0.784,0.018,0.006,0.013,0.014,0.016,0.02,0.193,0.17,0.02,0.018,0.073,0.08,0.018,0.009,0.005,0.019,0.018,0.018,1332.0,1076.0,1463.0,1301.0,808.0,1610.0,1643.0,1480.0,1492.0,1964.0,1394.0,1424.0,933.0,1077.0,889.0,1490.0,391.0,1413.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-551.9033533780885,4.3270326795491085,-699.5372986041959,8.683399614746316,0.1093561471833123,199.09833925176383,99.43234307645176,941929333829125.6,0.6516477860103275,63.47385620915033,49.55555555555556,0.648162366883104,0.8092653151541312,-70.37726203777932,0.3584203579640251,751,-1251.4406519822844,13.010432294295423,1287.7777777777778,1.001111111111111
751,2.426,1.158,0.817,0.662,0.088,0.209,20.331,16.807,0.503,0.589,1.499,1.641,0.553,0.095,0.024,0.473,0.542,0.588,0.022,0.014,0.022,0.018,0.02,0.019,0.196,0.174,0.016,0.016,0.09,0.093,0.021,0.005,0.012,0.02,0.02,0.019,1581.0,1336.0,960.0,1516.0,1094.0,1304.0,1580.0,1683.0,1555.0,1292.0,1333.0,1531.0,1590.0,782.0,1108.0,1388.0,1162.0,2486.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-674.6413010551736,6.972262461954427,-890.45433766168,8.448617974329357,0.0789135738213857,468.5193301722972,99.46999251917488,88305875046489.75,0.7202887849194038,133.8235294117647,47.173202614379086,0.1692375319341964,0.67684192711979,-394.2570612962048,0.357934405640457,752,-1565.0956387168535,15.420880436283785,1404.5,1.0022222222222221
752,2.341,1.168,0.16,0.445,0.819,0.273,19.634,20.145,0.314,0.563,0.881,1.528,0.65,0.084,0.017,0.361,0.108,0.649,0.021,0.014,0.013,0.018,0.02,0.019,0.192,0.192,0.023,0.017,0.085,0.096,0.019,0.012,0.007,0.019,0.007,0.017,1663.0,854.0,1065.0,1080.0,1095.0,1109.0,1298.0,1226.0,1096.0,1006.0,1193.0,1006.0,1157.0,910.0,1000.0,1002.0,948.0,884.0,1.0,1.0,1.01,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-563.3868960182017,6.33334269273186,-861.7756695017566,10.421503437977144,0.0811100509431627,113.8011969106681,127.81214513669836,706447000371844.4,0.8392000539017417,53.91503267973856,62.52941176470589,0.6930128412743533,0.3205603792112795,-22.319448194315797,-0.0600820375736652,753,-1425.1625655199582,16.754846130709005,1088.4444444444443,1.0016666666666667
753,1.776,1.209,0.669,0.543,0.538,0.442,19.536,15.798,0.437,0.5,1.648,1.623,0.589,0.092,0.035,0.347,0.819,0.14,0.02,0.014,0.02,0.017,0.02,0.02,0.184,0.166,0.016,0.016,0.093,0.092,0.02,0.008,0.015,0.02,0.021,0.019,1453.0,600.0,960.0,1171.0,1142.0,1356.0,1572.0,1281.0,1068.0,923.0,1259.0,1327.0,1305.0,1112.0,946.0,1160.0,1239.0,718.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-707.3489803397689,7.966810744606012,-886.8483417283671,9.793167098526146,0.0820879522297117,501.8336475406184,106.55162300975556,58870583364332.47,0.721720286507613,127.8627450980392,50.3921568627451,0.0407301437023267,0.6514416760260908,-452.4654089944299,0.2632581053484156,754,-1594.1973220681361,17.75997784313216,1144.0,1.0005555555555556
754,2.979,1.102,0.58,0.64,0.436,0.047,21.044,19.397,0.468,0.525,1.515,1.394,0.728,0.047,0.087,0.751,0.313,0.258,0.014,0.015,0.02,0.019,0.02,0.018,0.184,0.167,0.017,0.017,0.089,0.098,0.02,0.018,0.011,0.02,0.019,0.018,841.0,1403.0,1550.0,1572.0,1081.0,766.0,1398.0,1504.0,1292.0,1818.0,1409.0,1568.0,1422.0,930.0,653.0,1293.0,1180.0,1484.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-676.3994670916933,6.290239725048405,-841.8439038110506,8.76102259377665,0.1234820719559987,468.207660551056,162.52439233719707,323788208503776.25,0.9756803359624412,133.53267973856208,80.43464052287581,0.1556003932111127,0.3001078422025864,-393.7313683892076,-0.7140849028446856,755,-1518.243370902744,15.051262318825055,1286.888888888889,1.001111111111111
755,2.172,1.243,0.228,0.66,0.075,0.04,13.639,19.626,0.918,0.988,1.086,1.034,0.318,0.087,0.032,0.325,0.198,0.737,0.019,0.006,0.015,0.017,0.02,0.017,0.2,0.172,0.022,0.01,0.081,0.084,0.015,0.01,0.014,0.018,0.017,0.019,1436.0,809.0,1171.0,900.0,860.0,444.0,1375.0,981.0,782.0,669.0,1318.0,973.0,1167.0,874.0,709.0,1299.0,1305.0,1338.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-597.4209030629564,4.141802965708173,-769.4335398221775,7.421807563543679,0.1087769112322065,320.7685980018186,378.7124040315029,1530635167472329.2,1.0367596760134752,106.0,124.76470588235294,0.3333504595703211,0.4210311084106188,-184.27136526700696,-8.307098017155898,756,-1366.854442885134,11.563610529251852,1022.7777777777778,1.0016666666666667
756,2.639,1.246,0.384,0.354,0.361,0.797,12.495,13.224,0.903,0.935,1.611,0.949,0.798,0.079,0.022,0.747,0.664,0.595,0.021,0.003,0.02,0.014,0.019,0.019,0.188,0.182,0.018,0.02,0.084,0.085,0.02,0.014,0.01,0.02,0.02,0.019,1196.0,1097.0,1045.0,918.0,952.0,1353.0,677.0,1108.0,1054.0,1076.0,1218.0,980.0,1230.0,689.0,691.0,814.0,1156.0,1269.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,-691.007433413678,5.625974921437929,-755.7733799777644,6.700360169870407,0.0890594069825278,781.7512548821421,72.38011273101368,853623458782693.9,0.6530344593404352,224.02941176470588,40.53921568627451,-0.0041186574102931,0.8341780347829493,-1099.428384437734,0.6600353676494596,757,-1446.7808133914423,12.326335091308337,1029.0555555555557,1.001111111111111
757,2.038,1.249,0.417,0.244,0.447,0.048,14.41,14.286,0.761,0.799,1.458,0.86,0.36,0.095,0.013,0.488,0.501,0.103,0.023,0.001,0.022,0.012,0.021,0.018,0.201,0.184,0.02,0.018,0.095,0.084,0.022,0.005,0.003,0.021,0.023,0.003,1122.0,965.0,1197.0,1437.0,1130.0,588.0,1228.0,1103.0,1121.0,1369.0,1270.0,1384.0,1133.0,1104.0,879.0,1223.0,1297.0,973.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-662.1314758021697,8.550353777311347,-738.8460304748043,7.536879569472796,0.0895089132918251,590.7444829345824,95.67739230713184,632858771166467.0,0.5363317165872379,178.48692810457516,42.11764705882353,0.0460925347481656,0.798949508047154,-627.3823219411088,0.4059624638801491,758,-1400.977506276974,16.087233346784142,1140.1666666666667,1.0005555555555554
758,1.55,1.218,0.909,0.272,0.544,0.536,14.423,16.873,0.707,0.729,1.077,0.465,0.469,0.09,0.013,0.81,0.281,0.433,0.019,0.012,0.021,0.013,0.02,0.02,0.18,0.18,0.018,0.018,0.09,0.06,0.018,0.008,0.003,0.019,0.016,0.017,1569.0,373.0,892.0,830.0,973.0,1311.0,1332.0,1046.0,1467.0,1405.0,1116.0,1172.0,1244.0,1102.0,765.0,1327.0,1240.0,946.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-600.1069202921191,5.816993104703744,-664.4985736178048,6.721888469789692,0.0773626178503036,350.3630236854527,128.5508724100526,353223500185923.94,0.6347288193319806,97.31372549019608,56.94117647058823,0.4060055288775975,0.6051185609587887,-220.03504756682963,-0.0723715523470001,759,-1264.605493909924,12.538881574493438,1117.2222222222222,1.001111111111111
759,1.835,1.195,0.335,0.438,0.232,0.602,16.271,17.186,0.53,0.682,0.946,1.099,0.812,0.094,0.014,0.896,0.765,0.666,0.021,0.013,0.016,0.017,0.02,0.019,0.2,0.172,0.021,0.018,0.079,0.09,0.02,0.006,0.004,0.004,0.021,0.019,1422.0,891.0,1009.0,1125.0,1101.0,923.0,1371.0,1136.0,1422.0,1124.0,800.0,1348.0,1549.0,480.0,1227.0,800.0,1161.0,1136.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-573.3238621895715,4.416526950834934,-782.3359999608247,8.108142894197716,0.0732456539074579,269.06627764308536,104.65503557205568,529835250278884.7,0.5742923087914462,102.87908496732028,44.81699346405229,0.6282192345222872,0.6277614568218457,-129.35963960390282,0.2892522602955523,760,-1355.6598621503963,12.52466984503265,1112.5,1.001111111111111
760,2.222,1.204,0.138,0.429,0.179,0.3,19.214,13.841,0.573,0.727,1.219,1.104,0.162,0.097,0.012,0.449,0.416,0.105,0.021,0.014,0.013,0.019,0.02,0.019,0.203,0.175,0.021,0.019,0.089,0.09,0.017,0.003,0.002,0.017,0.021,0.005,1139.0,980.0,661.0,1157.0,1378.0,1472.0,1354.0,1139.0,1137.0,1012.0,1087.0,1001.0,888.0,756.0,616.0,1121.0,1084.0,1052.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-617.6815944165032,6.356656484369996,-785.6214210325037,10.109678748134156,0.0972749125295215,217.05796867359163,85.5133957323249,2295952751208493.0,0.6895215917366724,98.74183006535948,47.31699346405229,0.5454737107483684,0.7567195663239658,-83.83519817320114,0.5254701538607088,761,-1403.303015449007,16.46633523250415,1057.4444444444443,1.0016666666666667
761,1.805,1.119,0.751,0.299,0.529,0.03,14.625,16.919,0.933,0.961,1.183,0.495,0.537,0.094,0.016,0.888,0.275,0.334,0.024,0.012,0.021,0.014,0.021,0.013,0.195,0.18,0.022,0.018,0.09,0.068,0.022,0.006,0.006,0.011,0.023,0.019,658.0,1139.0,780.0,1142.0,980.0,908.0,664.0,1261.0,526.0,902.0,922.0,521.0,495.0,1164.0,604.0,738.0,514.0,689.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-611.8805979648806,7.1996692708005465,-670.8600228034371,8.56226035296424,0.1159125208854675,420.48486834820096,96.37207477991548,441529375232406.3,0.5635805225739688,173.27124183006535,44.088235294117645,0.6806079078400057,0.6474291620705961,-317.36502695753666,0.3973049205096463,762,-1282.7406207683177,15.761929623764786,811.5,1.001111111111111
762,2.842,1.248,0.678,0.236,0.848,0.093,21.211,19.919,0.411,0.451,1.654,1.453,0.658,0.084,0.014,0.592,0.667,0.152,0.021,0.002,0.021,0.013,0.02,0.019,0.185,0.198,0.016,0.016,0.093,0.093,0.019,0.012,0.004,0.02,0.02,0.018,1269.0,1023.0,1233.0,976.0,1157.0,1167.0,1039.0,1219.0,1310.0,1310.0,1407.0,1214.0,1090.0,900.0,1051.0,1082.0,1060.0,1172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-705.8488922296538,7.756865621226523,-843.8247497460176,9.650873333445944,0.0935958504676818,486.6588234662106,128.3853345115674,58870583364339.02,0.8992123827326642,125.79084967320262,63.61437908496732,0.0935652322485167,0.3235576874703989,-425.4555920619954,-0.0696114958376223,763,-1549.6736419756712,17.407738954672467,1148.8333333333333,1.0005555555555554
763,2.176,1.247,0.238,0.441,0.508,0.478,13.095,18.872,0.233,0.439,0.877,1.55,0.631,0.097,0.013,0.786,0.561,0.831,0.02,0.003,0.02,0.013,0.02,0.019,0.194,0.166,0.019,0.015,0.094,0.098,0.018,0.003,0.003,0.019,0.019,0.019,1334.0,1031.0,1122.0,817.0,756.0,1088.0,870.0,1332.0,1433.0,1074.0,847.0,1417.0,961.0,793.0,638.0,1279.0,1075.0,953.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.01,1.01,1.0,-570.1317265468618,8.50064192853304,-869.6131788113937,10.43499023728815,0.0901271677679485,68.9799393022623,123.25133071442195,353223500185922.56,0.7791553829719355,34.1764705882353,61.22549019607843,0.7588701929146804,0.4189605662531285,-7.567817865633225,0.0142234975875413,764,-1439.7449053582554,18.93563216582119,1045.5555555555557,1.0022222222222223
764,1.373,1.243,0.154,0.923,0.577,0.41,19.916,14.49,0.917,0.991,1.142,1.467,0.241,0.093,0.036,0.327,0.737,0.427,0.023,0.006,0.017,0.019,0.02,0.019,0.192,0.169,0.022,0.008,0.084,0.089,0.017,0.006,0.015,0.017,0.019,0.019,857.0,1023.0,906.0,873.0,1014.0,1114.0,1286.0,1229.0,786.0,690.0,1023.0,1243.0,1157.0,801.0,1013.0,726.0,1069.0,1243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-606.6357431223844,5.001867428364988,-855.5205251072047,7.6789951720502865,0.0892039045360353,96.03741271256152,171.9450816717684,3576387939382460.0,0.9503656469682956,43.26470588235294,78.09150326797386,0.1241648514100182,0.6962611349948867,-15.607547867973144,-0.9185571629693644,765,-1462.156268229589,12.680862600415274,1002.9444444444445,1.0005555555555554
765,2.182,1.075,0.195,0.796,0.487,0.546,21.223,14.299,0.772,0.896,1.291,1.384,0.493,0.081,0.061,0.451,0.496,0.404,0.02,0.015,0.015,0.02,0.019,0.019,0.196,0.167,0.021,0.018,0.084,0.089,0.02,0.013,0.018,0.02,0.02,0.019,2402.0,1395.0,1303.0,1601.0,1193.0,1413.0,1603.0,1710.0,1443.0,1838.0,1608.0,1555.0,1931.0,873.0,957.0,1934.0,1477.0,1521.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-629.1359268208106,5.167176105770813,-840.0374787273872,7.926981917371954,0.062985657983356,443.9986659433529,149.0952616913882,2325388042890656.0,0.888202480156013,167.5392156862745,70.19281045751634,0.3017000191051208,0.5066620921056472,-353.9669674986535,-0.4425235472789399,766,-1469.173405548198,13.094158023142768,1542.0555555555557,1.001111111111111
766,2.299,1.248,0.726,0.283,0.895,0.26,14.806,16.721,0.788,0.801,1.588,0.751,0.495,0.093,0.014,0.87,0.735,0.291,0.02,0.002,0.02,0.012,0.02,0.019,0.192,0.182,0.018,0.018,0.089,0.078,0.02,0.006,0.004,0.017,0.02,0.019,1260.0,1088.0,1174.0,1006.0,932.0,1514.0,944.0,1119.0,1091.0,991.0,1053.0,1126.0,1300.0,926.0,1129.0,608.0,1385.0,1367.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-688.6379838064855,6.462387864196877,-717.9271473160006,6.612086019514381,0.0848920936054653,646.4149727485155,109.16906149146884,353223500185952.56,0.6380571736921266,192.50980392156865,52.68300653594771,0.1329122803298794,0.5851078056092834,-751.3976399348145,0.2266174273917861,767,-1406.565131122486,13.074473883711258,1111.8333333333333,1.0005555555555554
767,1.951,1.23,0.774,0.776,0.693,0.713,15.386,15.961,0.774,0.863,1.076,1.157,0.259,0.084,0.013,0.541,0.381,0.754,0.021,0.012,0.02,0.019,0.021,0.019,0.182,0.172,0.019,0.02,0.081,0.087,0.016,0.012,0.003,0.018,0.017,0.019,1259.0,570.0,1077.0,968.0,1410.0,1401.0,1574.0,1100.0,1542.0,1287.0,1073.0,1190.0,1127.0,840.0,771.0,895.0,1237.0,1062.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-594.9116934250404,4.322858216693295,-797.5239885336098,6.627852519733136,0.0778449061844084,359.61410644683497,170.6911603517365,353223500185924.44,0.8615045817617044,139.19281045751634,78.10130718954248,0.6783226780735122,0.5794452217123119,-231.86169187964785,-0.8906767750124187,768,-1392.43568195865,10.950710736426432,1132.388888888889,1.0005555555555554
768,1.496,1.236,0.523,0.419,0.241,0.358,19.476,19.014,0.328,0.407,0.835,1.253,0.418,0.082,0.047,0.604,0.304,0.283,0.018,0.012,0.018,0.021,0.02,0.019,0.176,0.181,0.015,0.016,0.082,0.097,0.018,0.014,0.017,0.018,0.017,0.018,1353.0,121.0,1018.0,165.0,1040.0,1123.0,1272.0,1087.0,1226.0,645.0,1183.0,955.0,1007.0,763.0,319.0,978.0,628.0,199.0,1.0,1.02,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.01,1.01,-564.6516368141386,5.501796440069671,-814.7153533233482,9.79008928681638,0.0883120158645841,134.56182217452357,124.72636061667052,323788208503762.0,0.7355341348074775,38.3562091503268,58.95098039215687,0.5917917051989662,0.4265151714604805,-31.603808150120383,-0.0095125642584155,769,-1379.3669901374867,15.29188572688605,837.8888888888889,1.0044444444444447
769,2.762,1.168,0.728,0.67,0.575,0.936,18.968,16.22,0.947,0.979,1.409,0.943,0.356,0.088,0.018,0.248,0.562,0.116,0.02,0.015,0.02,0.019,0.02,0.019,0.189,0.169,0.02,0.014,0.083,0.081,0.019,0.01,0.007,0.019,0.019,0.012,1265.0,1359.0,1034.0,1527.0,1012.0,1024.0,1322.0,1639.0,559.0,855.0,1649.0,1493.0,1167.0,885.0,1378.0,1622.0,1378.0,537.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-649.9353243890021,4.354715141504793,-756.2668763836048,5.466880758511791,0.0964287402232488,1405.9642302230404,150.93178998725938,353223500185995.06,0.7559219231888524,336.9117647058824,73.81699346405229,0.092585939712963,0.6837407802557878,-3558.370145358859,-0.4782799044023689,770,-1406.2022007726068,9.821595900016584,1205.8333333333333,1.0022222222222223
770,1.858,1.246,0.18,0.356,0.516,0.673,18.309,19.785,0.162,0.404,0.715,1.769,0.81,0.097,0.014,0.673,0.668,0.661,0.02,0.003,0.015,0.012,0.02,0.019,0.209,0.182,0.015,0.014,0.087,0.1,0.018,0.002,0.004,0.019,0.02,0.018,1207.0,534.0,1099.0,1220.0,1062.0,1323.0,861.0,1294.0,1050.0,921.0,928.0,1549.0,1211.0,719.0,931.0,1129.0,1460.0,1184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-544.246035334215,7.405773225548872,-911.50307221217,11.88663525158926,0.0747647776206334,47.33744113630704,128.64576813922298,382658791868082.3,0.7872887283152709,22.954248366013072,62.21895424836601,0.6494506739227588,0.3637638581932052,-3.0349129176029805,-0.0739553773212828,771,-1455.749107546385,19.29240847713813,1093.4444444444443,1.0005555555555556
771,1.81,1.132,0.523,0.621,0.058,0.199,18.753,15.19,0.646,0.762,0.787,1.028,0.179,0.095,0.014,0.896,0.569,0.365,0.02,0.014,0.018,0.02,0.019,0.018,0.185,0.17,0.02,0.019,0.081,0.089,0.018,0.004,0.004,0.004,0.017,0.017,1190.0,1178.0,1208.0,1456.0,916.0,1081.0,1258.0,1303.0,1263.0,1160.0,1233.0,1261.0,766.0,604.0,681.0,1034.0,1463.0,991.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-548.5286760747769,4.072484101940605,-777.3959180703815,7.903867872127883,0.0844734952847162,312.3049508940599,124.0674297476296,441529375232403.6,0.7613365526425347,87.83660130718954,60.71568627450981,0.6326260581741194,0.7534656519172938,-174.62338680534498,0.0011257941582527,772,-1325.9245941451584,11.976351974068487,1113.6666666666667,1.0005555555555556
772,1.908,1.248,0.373,0.331,0.674,0.367,13.776,18.922,0.626,0.728,0.916,1.106,0.32,0.095,0.013,0.434,0.23,0.485,0.019,0.002,0.017,0.015,0.02,0.019,0.187,0.186,0.019,0.019,0.084,0.098,0.015,0.005,0.003,0.017,0.017,0.019,1293.0,1090.0,1127.0,1321.0,1198.0,1373.0,1421.0,1110.0,1244.0,923.0,979.0,1118.0,1488.0,633.0,1122.0,1054.0,1182.0,1434.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-572.6914700127415,4.267108310500562,-780.4034847589213,11.378094225807168,0.0717444358269373,270.24397413366233,153.77089102981935,677011708689684.9,0.8708611486600014,74.9640522875817,75.9673202614379,0.3191440720585685,0.3765471102308007,-130.50329890605292,-0.5344173119229179,773,-1353.0949547716627,15.645202536307728,1172.7777777777778,1.0
773,2.805,1.038,0.547,0.728,0.243,0.166,20.074,18.275,0.81,0.851,1.368,0.961,0.562,0.062,0.077,0.647,0.279,0.129,0.02,0.015,0.021,0.019,0.02,0.019,0.186,0.159,0.019,0.018,0.082,0.079,0.021,0.017,0.014,0.021,0.019,0.015,1943.0,490.0,1245.0,915.0,1311.0,1381.0,1415.0,1287.0,1420.0,1205.0,1274.0,1096.0,1408.0,1320.0,761.0,1128.0,1193.0,414.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-644.4337229871645,4.526979305179628,-759.1782673338494,4.631590621108998,0.0930272648069593,803.6302935385216,265.4565342360731,382658791868109.4,1.1456780332539305,233.859477124183,105.89869281045752,0.1561706419771445,0.3691936689954369,-1161.8861790010897,-3.572798534701682,774,-1403.6119903210138,9.158569926288626,1178.111111111111,1.0016666666666667
774,2.835,1.131,0.426,0.673,0.24,0.584,18.606,18.242,0.648,0.717,1.511,1.231,0.679,0.072,0.025,0.305,0.747,0.232,0.019,0.014,0.017,0.019,0.019,0.019,0.191,0.166,0.019,0.018,0.086,0.087,0.02,0.016,0.011,0.019,0.02,0.019,1982.0,1524.0,1346.0,1623.0,1610.0,2380.0,1847.0,1766.0,1685.0,1189.0,1224.0,1983.0,2413.0,913.0,974.0,1435.0,1130.0,1521.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-671.6671929280739,5.309879634291462,-809.4400518840531,7.2230768304964625,0.0596850972705417,918.1284165168216,116.08235328893896,353223500185978.2,0.7365114004400946,217.51307189542484,56.88562091503268,0.0613752819940197,0.5767481902325085,-1516.8591338904837,0.1255647921711457,775,-1481.107244812127,12.532956464787924,1585.8333333333333,1.0005555555555554
775,2.438,1.147,0.643,0.586,0.118,0.941,16.607,14.806,0.86,0.934,1.061,0.902,0.327,0.096,0.012,0.473,0.103,0.543,0.021,0.015,0.02,0.019,0.019,0.018,0.188,0.176,0.02,0.02,0.082,0.085,0.016,0.004,0.002,0.018,0.003,0.018,1430.0,1562.0,908.0,1158.0,1435.0,674.0,1010.0,1026.0,1277.0,912.0,1420.0,1281.0,1015.0,680.0,1179.0,1120.0,1221.0,1185.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-591.1171160447523,4.328791289666224,-750.8500914368797,7.674411426796701,0.0895544968048731,450.6738146985045,130.40016339859045,500399958596725.6,0.7956223265882179,179.44771241830065,59.56209150326797,0.7514412394206168,0.7086279232488938,-364.7204624941329,-0.1034470529738296,776,-1341.967207481632,12.003202716462926,1138.5,1.0016666666666667
