,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,r_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,r_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,r_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,r_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
15,0.095,0.292,0.435,0.726,14.606,13.335,0.488,0.805,0.011,0.013,0.177,0.253,0.288,0.003,0.005,0.021,0.021,0.13,0.052,0.005,0.018,0.001,0.003,0.013,0.015,0.012,1104.0,1015.0,1465.0,1105.0,1273.0,1060.0,1053.0,428.0,588.0,511.0,761.0,761.0,592.0,1.01,1.0,1.0,1.01,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.01,-2797.171562996078,46.29726239960561,-3889.597830629312,47.58399242779059,0.1111134496000078,46.76512722299606,74.69788825531764,3502799710177056.0,0.5918856686009357,30.94771241830065,38.38562091503268,0.7037351610164724,0.8447736850155372,-2.9379377830575963,0.6379138805429685,4083,-6686.76939362539,93.88125482739619,901.2307692307693,1.0038461538461538,69.33333333333333,3502799710177056.5,121.4630154783137,0.5203485365601407,0.007110352673492605,0.008403144068673079,0.11441203847347192,0.16353811149032993,0.1861619609059882,6.463956975902369e-06,6.463956975902369e-06,6.463956975902369e-06,6.463956975902369e-06
16,0.105,0.322,0.161,0.612,12.603,13.754,0.36,0.703,0.011,0.056,0.144,0.104,0.188,0.003,0.005,0.019,0.02,0.125,0.051,0.004,0.018,0.001,0.012,0.012,0.003,0.009,943.0,1081.0,807.0,927.0,867.0,974.0,1168.0,601.0,459.0,255.0,256.0,332.0,336.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.01,-1740.2679204003398,30.20690987434877,-4028.2255937573022,36.87277858604688,0.8078493685854806,36.00742025923949,85.69094414520552,2001599834386888.8,0.6026581996622544,21.84640522875817,41.52287581699346,0.8205584551914762,0.7453266087974332,-1.3345792713573057,0.5234976094410408,1163,-5768.4935141576425,67.07968846039564,692.7692307692307,1.003076923076923,63.369281045751634,2001599834386889.2,121.69836440444502,0.582899406321515,0.009120758847136081,0.0464329541308746,0.11939902490796324,0.08623262910019568,0.15588206029650759,8.291598951941893e-06,8.291598951941893e-06,8.291598951941893e-06,8.291598951941893e-06
17,0.105,0.317,0.014,0.561,12.735,13.902,0.37,0.896,0.011,0.012,0.155,0.155,0.263,0.003,0.005,0.005,0.02,0.122,0.05,0.004,0.004,0.001,0.002,0.014,0.014,0.008,1122.0,883.0,695.0,1009.0,955.0,795.0,652.0,704.0,581.0,520.0,385.0,360.0,401.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-1793.896490546403,32.01999817652047,-3927.486642801192,35.64982070733856,0.2012000023656421,36.27358371896818,85.45094720999275,2031035126069049.5,0.5767653826709881,22.51307189542484,40.6764705882353,0.8221455170167392,0.746163872932761,-1.3692208136551622,0.5261629778803889,2795,-5721.383133347595,67.66981888385902,697.0769230769231,1.0015384615384615,63.189542483660134,2031035126069050.0,121.72453092896093,0.6005200932950859,0.007372456502506635,0.008042679820916328,0.10388461435350259,0.10388461435350259,0.17626873274174956,6.702233184096941e-06,6.702233184096941e-06,6.702233184096941e-06,6.702233184096941e-06
18,0.098,0.321,0.022,0.815,13.025,13.9,0.461,0.652,0.011,0.011,0.382,0.499,0.104,0.003,0.005,0.009,0.02,0.13,0.049,0.004,0.013,0.001,0.001,0.011,0.016,0.004,863.0,596.0,682.0,858.0,901.0,915.0,1334.0,831.0,405.0,622.0,674.0,578.0,215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-2524.6631309373024,38.86528420644282,-4104.02619331629,49.21556687378301,0.1845203046003977,44.81476034855078,76.95489299294461,2884658584851693.0,0.5833011454306174,29.7124183006536,39.05228758169935,0.7945340254900287,0.8253945800134885,-2.6163192785847498,0.6157023708480617,4812,-6628.6893242535925,88.08085108022584,728.7692307692307,1.0007692307692309,68.76470588235296,2884658584851693.5,121.76965334149538,0.39299836049763714,0.006630340437843571,0.006630340437843571,0.23025364065965856,0.3007763525894493,0.06268685504870285,6.027582216221428e-06,6.027582216221428e-06,6.027582216221428e-06,6.027582216221428e-06
19,0.1,0.304,0.365,0.581,15.044,13.639,0.477,0.801,0.011,0.012,0.46,0.569,0.158,0.003,0.005,0.021,0.021,0.125,0.05,0.005,0.018,0.001,0.002,0.014,0.015,0.012,1229.0,827.0,1157.0,1093.0,1016.0,1130.0,1292.0,490.0,618.0,408.0,994.0,945.0,478.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,-2693.926913882751,43.3185830555644,-4052.692232307395,47.00510509042212,0.2512453946140077,45.96380715984535,75.81515619252349,3208446793355454.5,0.5779321436372433,29.669934640522875,38.431372549019606,0.6856310077017408,0.8370680976560441,-2.804140931011136,0.6270013190478043,2460,-6746.619146190145,90.32368814598652,898.2307692307693,1.0023076923076923,68.10130718954248,3208446793355455.0,121.77896335236883,0.39830137640225954,0.005469806667197072,0.005967061818760442,0.22873736971915032,0.2829381812395576,0.0785663139470125,4.972551515633703e-06,4.972551515633703e-06,4.972551515633703e-06,4.972551515633703e-06
20,0.111,0.347,0.015,0.359,13.816,14.124,0.354,0.637,0.011,0.049,0.18,0.156,0.149,0.003,0.006,0.004,0.019,0.124,0.048,0.004,0.019,0.001,0.012,0.016,0.016,0.011,1425.0,1038.0,764.0,1105.0,1583.0,912.0,1254.0,812.0,684.0,355.0,358.0,199.0,322.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,-1662.841583348943,29.427994468464508,-4159.430149630362,40.3452077139087,0.3384942122962739,35.57947010300262,86.29330399124541,1883858667658248.0,0.61075217490746,20.758169934640524,41.447712418300654,0.817638858298424,0.7365622768175184,-1.2794158369643625,0.5167749685362748,4567,-5822.271732979305,69.77320218237321,831.6153846153846,1.0023076923076923,62.205882352941174,1883858667658248.5,121.87277409424803,0.5388988528306995,0.009305945653277385,0.04145375791005381,0.15227911068999356,0.1319752292646611,0.1260532638489391,8.459950593888532e-06,8.459950593888532e-06,8.459950593888532e-06,8.459950593888532e-06
21,0.102,0.307,0.39,0.634,14.013,13.664,0.473,0.898,0.011,0.029,0.265,0.355,0.295,0.003,0.005,0.021,0.021,0.126,0.052,0.005,0.002,0.001,0.013,0.015,0.016,0.009,1652.0,1215.0,1590.0,1440.0,1240.0,1173.0,1711.0,990.0,960.0,255.0,988.0,885.0,1083.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-2606.2790451518576,40.427502865571945,-4045.211613878103,46.27559965409883,0.3550064305464426,45.682335940639724,76.20491809905486,3002399751580333.0,0.5820574985696495,29.986928104575163,38.66013071895425,0.7534674694380333,0.833519000410207,-2.757692313017569,0.6231563259958235,2041,-6651.490659029961,86.70310251967078,1167.8461538461538,1.0015384615384615,68.64705882352942,3002399751580333.5,121.8872540396946,0.484609074817597,0.005936191339636489,0.015649958986314383,0.14300824590942451,0.19157708414281396,0.15919785865388766,5.396537581487718e-06,5.396537581487718e-06,5.396537581487718e-06,5.396537581487718e-06
22,0.109,0.32,0.016,0.474,12.555,13.785,0.364,0.896,0.011,0.012,0.429,0.429,0.102,0.003,0.005,0.006,0.02,0.122,0.049,0.004,0.004,0.001,0.003,0.008,0.008,0.002,1355.0,908.0,889.0,901.0,949.0,885.0,1138.0,448.0,772.0,378.0,830.0,855.0,543.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,-1751.3666311562238,30.80091696278493,-3995.868129479021,35.527966469936885,0.243055314289199,36.44953535301898,85.54125060785326,1972164542704728.8,0.5924645283196267,22.176470588235293,41.23202614379085,0.8237963807344392,0.7466791417353996,-1.392261234729947,0.5251609596701077,4982,-5747.234760635245,66.32888343272182,834.6923076923077,1.0015384615384615,63.40849673202614,1972164542704729.2,121.99078596087224,0.47683923705722064,0.005854053133514985,0.006386239782016348,0.22830807220708443,0.22830807220708443,0.05428303814713895,5.321866485013624e-06,5.321866485013624e-06,5.321866485013624e-06,5.321866485013624e-06
23,0.106,0.326,0.02,0.648,12.187,13.952,0.375,0.898,0.011,0.013,0.181,0.184,0.254,0.003,0.005,0.009,0.019,0.108,0.05,0.004,0.002,0.001,0.003,0.013,0.013,0.008,714.0,733.0,707.0,970.0,591.0,710.0,872.0,559.0,527.0,286.0,424.0,458.0,471.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1855.1865458284124,31.909715296985027,-3876.545769481697,35.11000591784125,0.1891495472192764,37.43233546764203,84.60516718100314,2060470417751209.5,0.5798640664111793,23.30065359477124,40.70261437908497,0.8157326705253853,0.7488168247005509,-1.5230070183746005,0.5354964859165576,2992,-5731.73231531011,67.01972121482628,617.0769230769231,1.0007692307692309,64.00326797385621,2060470417751210.0,122.03750264864516,0.5827233556559207,0.007138036650573639,0.008435861496132482,0.11745314852307533,0.11939988579141358,0.1648237553859731,6.489124227794217e-06,6.489124227794217e-06,6.489124227794217e-06,6.489124227794217e-06
24,0.096,0.29,0.507,0.61,13.657,13.592,0.48,0.804,0.012,0.011,0.386,0.486,0.173,0.003,0.004,0.019,0.021,0.119,0.051,0.005,0.018,0.002,0.001,0.013,0.015,0.011,1290.0,1334.0,1338.0,1071.0,1172.0,1335.0,1378.0,669.0,496.0,744.0,976.0,1115.0,709.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-2641.853694565893,40.95464072179669,-3958.618829345943,45.57530672283509,0.1028481988774405,45.02539225495341,77.02540748800236,3267317376719774.5,0.5773293166152933,30.434640522875817,38.18627450980392,0.7563029632853887,0.8336840112401438,-2.6503929749794737,0.6149977770906734,3214,-6600.472523911836,86.52994744463177,1048.2307692307693,1.0007692307692309,68.62091503267973,3267317376719775.0,122.05079974295577,0.4294780026067819,0.006410119441892267,0.005875942821734577,0.20619217538086793,0.2596098373966368,0.09241255528728017,5.3417662015768895e-06,5.3417662015768895e-06,5.3417662015768895e-06,5.3417662015768895e-06
25,0.106,0.319,0.125,0.635,12.309,13.756,0.37,0.571,0.01,0.021,0.194,0.182,0.111,0.003,0.005,0.02,0.02,0.13,0.049,0.004,0.017,0.0,0.008,0.013,0.014,0.008,853.0,842.0,735.0,941.0,280.0,842.0,875.0,497.0,736.0,282.0,471.0,346.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1811.156072819942,30.013473389316516,-3963.217369494541,33.8797432826729,0.5529488201273812,36.506043013049066,85.54532873263072,2031035126069048.8,0.5928084787864935,22.87254901960784,41.47058823529412,0.8157842454597947,0.7440668043351297,-1.3996844223652016,0.5251156832917172,4890,-5774.373442314483,63.893216671989414,602.9230769230769,1.0,64.34313725490196,2031035126069049.2,122.05137174567979,0.5243149930213766,0.009182399177257035,0.01928303827223977,0.17813854403878646,0.167119665026078,0.10192463086755307,9.182399177257034e-06,9.182399177257034e-06,9.182399177257034e-06,9.182399177257034e-06
26,0.1,0.301,0.151,0.289,12.485,13.666,0.375,0.877,0.011,0.012,0.216,0.211,0.21,0.003,0.005,0.02,0.019,0.128,0.051,0.004,0.014,0.001,0.002,0.013,0.013,0.009,870.0,918.0,1095.0,861.0,772.0,226.0,837.0,147.0,811.0,468.0,841.0,794.0,677.0,1.01,1.0,1.0,1.0,1.01,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-1827.810801204328,30.664753584654367,-3892.924285605999,33.70613850729808,0.4813303458028369,36.225397330667136,85.90480557521234,2295952751208490.5,0.5885786682935068,22.944444444444443,41.2124183006536,0.8143460380567541,0.7449786933275548,-1.3629303756194209,0.521116199178109,1597,-5720.735086810328,64.37089209195244,716.6923076923077,1.003076923076923,64.15686274509804,2295952751208491.0,122.13020290587947,0.5705772133451308,0.007156612710144172,0.007807213865611825,0.14052984958101283,0.13727684380367458,0.1366262426482069,6.506011554676521e-06,6.506011554676521e-06,6.506011554676521e-06,6.506011554676521e-06
27,0.104,0.321,0.019,0.215,12.895,13.876,0.364,0.816,0.011,0.095,0.358,0.282,0.105,0.003,0.005,0.008,0.019,0.126,0.047,0.004,0.015,0.001,0.004,0.011,0.012,0.004,960.0,995.0,538.0,909.0,872.0,960.0,674.0,567.0,508.0,351.0,663.0,725.0,227.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-1748.9261591204684,30.141917813837228,-3959.502962127712,36.08995716193829,0.3013991473780738,36.93389696603973,85.26372007357124,2001599834386888.8,0.585855550994559,21.937908496732025,40.73856209150327,0.8082857367370552,0.748167243228333,-1.4562630582058491,0.5282371025588346,4461,-5708.42912124818,66.23187497577551,688.3846153846154,1.0015384615384615,62.67647058823529,2001599834386889.2,122.19761703961098,0.489490354160668,0.006598521931087437,0.0569872348593915,0.21475189557539112,0.16916210768787793,0.06298589116038007,5.99865630098858e-06,5.99865630098858e-06,5.99865630098858e-06,5.99865630098858e-06
28,0.103,0.315,0.021,0.508,12.416,13.884,0.375,0.582,0.01,0.042,0.133,0.103,0.148,0.003,0.005,0.01,0.021,0.126,0.05,0.004,0.018,0.0,0.011,0.011,0.002,0.009,860.0,781.0,621.0,814.0,775.0,636.0,950.0,741.0,531.0,294.0,288.0,293.0,356.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.01,1.0,1.01,-1845.4948055114212,31.241526569279163,-3858.4471278176,34.493956883807634,0.4346717331806818,37.43024012502449,84.81209526516825,2148776292797690.5,0.574461204170307,23.10457516339869,40.51633986928105,0.8142896149685485,0.7498558175413297,-1.52272456652641,0.5332215334613637,1366,-5703.941933329022,65.7354834530868,610.7692307692307,1.003076923076923,63.62091503267973,2148776292797691.0,122.24233539019275,0.5716867706573415,0.009822796746689717,0.04125574633609681,0.13064319673097324,0.10117480649090407,0.14537739185100781,9.822796746689717e-06,9.822796746689717e-06,9.822796746689717e-06,9.822796746689717e-06
29,0.113,0.335,0.057,0.691,12.561,13.829,0.364,0.79,0.01,0.084,0.278,0.208,0.16,0.003,0.006,0.018,0.02,0.122,0.048,0.004,0.019,0.0,0.011,0.014,0.015,0.01,1145.0,1157.0,1022.0,923.0,1064.0,971.0,1079.0,377.0,504.0,161.0,503.0,799.0,418.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1782.085257878047,29.78043535825716,-4005.263196688869,36.95170981550623,0.529220803976059,37.62482492956469,84.64954667116645,1942729251022568.5,0.6134768681095286,22.55555555555556,41.52287581699346,0.8148761374087345,0.7491480989903484,-1.5490220104756407,0.5350090491215669,1866,-5787.348454566916,66.73214517376339,778.6923076923077,1.0007692307692309,64.07843137254902,1942729251022569.0,122.27437160073114,0.5163263705524039,0.006535776842435493,0.05490052547645814,0.1816945962197067,0.13594415832265824,0.10457242947896789,6.535776842435493e-06,6.535776842435493e-06,6.535776842435493e-06,6.535776842435493e-06
30,0.107,0.331,0.231,0.657,13.012,13.961,0.359,0.872,0.012,0.017,0.175,0.177,0.245,0.003,0.005,0.02,0.019,0.122,0.05,0.004,0.016,0.002,0.006,0.014,0.014,0.01,1123.0,960.0,874.0,653.0,974.0,957.0,1238.0,239.0,509.0,184.0,473.0,351.0,454.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.01,1.0,-1711.8061337819586,29.580661006742066,-4122.457634035462,36.976384012451305,0.4682178871499167,35.30254392877569,87.00339937765635,1972164542704728.8,0.6011291793356939,21.565359477124183,41.5359477124183,0.82421331906901,0.7325902468765233,-1.2440711072527817,0.5087894665855353,2238,-5834.2637678174215,66.55704501919337,691.4615384615385,1.0023076923076923,63.10130718954248,1972164542704729.2,122.30594330643204,0.5820939360764732,0.008010467010226695,0.011348161597821153,0.11681931056580595,0.11815438840084375,0.16354703479212834,6.675389175188913e-06,6.675389175188913e-06,6.675389175188913e-06,6.675389175188913e-06
31,0.108,0.324,0.024,0.645,12.53,13.778,0.368,0.884,0.011,0.097,0.382,0.298,0.128,0.003,0.005,0.011,0.02,0.133,0.049,0.004,0.011,0.001,0.003,0.014,0.014,0.009,841.0,812.0,777.0,836.0,710.0,700.0,879.0,366.0,518.0,350.0,595.0,598.0,476.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1804.2207537501524,31.14389864451272,-3952.2041538825742,36.33983603950414,0.6614925951427884,37.42353860647153,84.884177143987,2001599834386888.8,0.5968874917666835,22.65686274509804,41.34640522875817,0.8157816039303705,0.7485921804986477,-1.5218213090535508,0.5324277653849441,1426,-5756.424907632727,67.48373468401687,650.6153846153846,1.0,64.00326797385621,2001599834386889.2,122.30771575045853,0.4911001977733827,0.006110975311659739,0.05388769138463589,0.21221750627763825,0.16555187662496385,0.07110953089931334,5.555432101508855e-06,5.555432101508855e-06,5.555432101508855e-06,5.555432101508855e-06
32,0.105,0.304,0.07,0.46,13.201,13.712,0.368,0.897,0.011,0.016,0.271,0.255,0.192,0.003,0.005,0.02,0.021,0.125,0.049,0.004,0.003,0.001,0.005,0.014,0.013,0.008,719.0,867.0,608.0,1565.0,958.0,827.0,1152.0,456.0,868.0,191.0,668.0,729.0,678.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,-1764.8777128657946,29.74058517172808,-3991.199107078338,34.89257993040145,0.8589451675282584,35.74176627153659,86.57865063107671,2060470417751209.2,0.5848978451241331,22.13071895424837,41.36601307189542,0.8204280894424918,0.7412011854111618,-1.3002584295954152,0.5135739179807002,1939,-5756.076819944133,64.63316510212954,791.2307692307693,1.0015384615384615,63.49673202614379,2060470417751209.8,122.3204169026133,0.5462717107987625,0.00669898419039731,0.009743977004214269,0.1650386105088792,0.1552946335046649,0.11692772405057122,6.089985627633918e-06,6.089985627633918e-06,6.089985627633918e-06,6.089985627633918e-06
33,0.094,0.304,0.653,0.77,13.57,13.682,0.499,0.579,0.011,0.013,0.317,0.398,0.116,0.002,0.005,0.02,0.02,0.132,0.052,0.005,0.016,0.001,0.002,0.013,0.015,0.009,1072.0,925.0,1156.0,1007.0,990.0,1073.0,906.0,304.0,534.0,418.0,694.0,842.0,140.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2834.653529530125,43.49939777812919,-3881.60436128768,46.66615125102233,0.3503516488605075,47.26171743219371,75.07675810690775,3414493835130575.5,0.5777427952550347,32.04575163398693,38.38562091503268,0.7290797162180449,0.8304172163121742,-3.0220142832022834,0.6342315431454397,1708,-6716.257890817806,90.16554902915152,773.9230769230769,1.0007692307692309,70.43137254901961,3414493835130576.0,122.33847553910147,0.4037544280494267,0.007670636802320715,0.0090652980391063,0.22105380603051517,0.27753758612033136,0.0808903517335639,6.973306183927924e-06,6.973306183927924e-06,6.973306183927924e-06,6.973306183927924e-06
34,0.112,0.336,0.098,0.683,12.418,13.921,0.36,0.78,0.011,0.013,0.358,0.363,0.107,0.003,0.006,0.019,0.02,0.12,0.051,0.004,0.015,0.001,0.003,0.013,0.013,0.005,1204.0,1072.0,1032.0,1078.0,923.0,976.0,1397.0,792.0,994.0,298.0,619.0,554.0,234.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,-1743.442694565848,31.72073355364091,-4069.093753716346,38.3394080642452,0.2457008265124426,36.51461342345078,85.85499441127159,1942729251022568.5,0.6105133911143295,22.1437908496732,41.51960784313726,0.8222936196195682,0.7409434955824279,-1.4008112875512118,0.521671391490176,4673,-5812.536448282193,70.0601416178861,859.4615384615385,1.0023076923076923,63.66339869281046,1942729251022569.0,122.36960783472237,0.47792946251317375,0.006740030881596039,0.007965491041886229,0.21935736869194383,0.2224210190926693,0.06556211857552512,6.1273008014509455e-06,6.1273008014509455e-06,6.1273008014509455e-06,6.1273008014509455e-06
35,0.096,0.302,0.04,0.776,14.932,13.576,0.479,0.51,0.011,0.011,0.263,0.333,0.101,0.003,0.005,0.016,0.021,0.131,0.052,0.005,0.012,0.001,0.001,0.011,0.014,0.001,1096.0,1131.0,770.0,1345.0,1612.0,1218.0,1236.0,1509.0,709.0,537.0,1633.0,1274.0,709.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.01,1.0,-2778.474809071715,43.64460451588953,-3963.013142602235,46.985409853975824,0.2707146692276001,46.91755040438186,75.52894091030721,3414493835130575.5,0.5848639429558004,30.38235294117647,38.63398692810458,0.7027744790233621,0.8371980826933614,-2.9636497278631824,0.6298122717202439,3106,-6741.487951673949,90.63001436986536,1136.8461538461538,1.0023076923076923,69.01633986928104,3414493835130576.0,122.44649131468907,0.41495801601249754,0.008950074855171514,0.008950074855171514,0.21398815335546442,0.27094317516110134,0.08217796003384756,8.13643168651956e-06,8.13643168651956e-06,8.13643168651956e-06,8.13643168651956e-06
36,0.109,0.334,0.195,0.454,12.42,13.973,0.366,0.892,0.011,0.017,0.111,0.115,0.293,0.003,0.005,0.02,0.02,0.127,0.049,0.004,0.007,0.001,0.006,0.008,0.009,0.006,944.0,869.0,1167.0,1184.0,989.0,992.0,1001.0,671.0,657.0,237.0,367.0,129.0,555.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.02,1.01,-1787.2933849366057,32.74844110383636,-3987.6763155723297,37.82561347648303,0.6697223087814119,37.181369640802814,85.35709304640905,1972164542704728.8,0.5980888835158695,22.594771241830067,41.130718954248366,0.8146026770443439,0.7430444277372745,-1.4892893289968665,0.5272032742466397,1706,-5774.969700508936,70.5740545803194,750.9230769230769,1.0038461538461538,63.72549019607843,1972164542704729.2,122.53846268721186,0.6198576828997109,0.0076439848788080935,0.011813431176339782,0.07713475650433622,0.07991438736935735,0.2036079608627974,6.949077162552813e-06,6.949077162552813e-06,6.949077162552813e-06,6.949077162552813e-06
37,0.123,0.354,0.014,0.725,12.7,14.108,0.35,0.567,0.011,0.012,0.234,0.241,0.101,0.004,0.006,0.004,0.021,0.12,0.047,0.004,0.014,0.001,0.001,0.011,0.012,0.001,993.0,990.0,575.0,966.0,957.0,962.0,1048.0,776.0,549.0,474.0,787.0,777.0,413.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-1688.3562399195348,31.30913777729196,-4166.70127732594,39.4864901232741,0.2884446257352829,37.00664575539587,85.66287090087742,1589505750836647.2,0.6134415160438347,21.591503267973856,41.372549019607845,0.8259349125537612,0.7420351143027899,-1.4659488028333798,0.5238097725744872,3622,-5855.0575172454755,70.79562790056606,789.7692307692307,1.0007692307692309,62.9640522875817,1589505750836647.8,122.66951665627329,0.48626119172584126,0.00943363864018387,0.010291242152927859,0.20067922198209326,0.20668244657130116,0.08661795478714282,8.576035127439883e-06,8.576035127439883e-06,8.576035127439883e-06,8.576035127439883e-06
38,0.095,0.291,0.475,0.7,14.675,13.509,0.491,0.602,0.014,0.011,0.281,0.356,0.135,0.003,0.005,0.02,0.02,0.124,0.051,0.005,0.018,0.004,0.001,0.013,0.016,0.011,991.0,874.0,1175.0,1126.0,863.0,951.0,863.0,388.0,357.0,889.0,540.0,675.0,257.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.0,-2823.6245996925118,44.524161347520014,-3880.874775915858,46.44351456240678,0.2751078915596008,47.1165811813869,75.5621849263881,3561670293541376.0,0.5747455281311148,31.107843137254903,38.12418300653595,0.7030202354089224,0.8380762866899483,-2.997349764000404,0.6294863242093016,1401,-6704.4993756083695,90.9676759099268,765.3076923076923,1.003076923076923,69.23202614379085,3561670293541376.5,122.678766107775,0.43029505946935037,0.010006861848124427,0.007862534309240622,0.20085201280878318,0.2544602012808783,0.09649473924977127,7.1477584629460205e-06,7.1477584629460205e-06,7.1477584629460205e-06,7.1477584629460205e-06
39,0.095,0.315,0.48,0.657,15.619,13.913,0.477,0.806,0.011,0.013,0.118,0.211,0.333,0.003,0.005,0.021,0.021,0.137,0.051,0.005,0.018,0.001,0.003,0.011,0.013,0.011,832.0,968.0,1011.0,925.0,1007.0,948.0,863.0,466.0,625.0,589.0,198.0,283.0,478.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-2763.7539633116144,44.46538658343238,-4129.694502650563,48.38486431827587,0.3448396074771881,45.794065174744624,77.0513049517738,3649976168587857.0,0.5750091663890806,29.5,38.74183006535948,0.6484807039691537,0.8222823199568708,-2.776095816251227,0.614738842861096,1333,-6893.448465962178,92.85025090170825,707.1538461538462,1.0007692307692309,68.24183006535948,3649976168587857.5,122.84537012651842,0.5401999946382134,0.007372456502506635,0.008712903139326022,0.0790863515723439,0.14141712018444544,0.22318436503042816,6.702233184096941e-06,6.702233184096941e-06,6.702233184096941e-06,6.702233184096941e-06
40,0.109,0.337,0.015,0.658,12.869,14.127,0.371,0.897,0.011,0.066,0.236,0.19,0.227,0.003,0.006,0.005,0.02,0.125,0.05,0.004,0.003,0.001,0.014,0.015,0.016,0.009,943.0,1135.0,849.0,882.0,1286.0,1127.0,901.0,861.0,742.0,182.0,399.0,439.0,384.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,-1812.0221931223475,32.291936687320764,-3978.358306053293,37.6393129186319,0.4851781578858693,37.46996618644153,85.53398208608826,1972164542704728.8,0.5954982663752294,22.76143790849673,40.95424836601307,0.8178233366706111,0.7401110118373428,-1.528082325021772,0.5252416512952955,211,-5790.380499175641,69.93124960595267,779.2307692307693,1.0023076923076923,63.7156862745098,1972164542704729.2,123.00394827252978,0.5513078965483331,0.006760743435932737,0.040564460615596425,0.14504867735273871,0.11677647752974726,0.13951715999606648,6.146130396302488e-06,6.146130396302488e-06,6.146130396302488e-06,6.146130396302488e-06
