,week_startdate,year_week,year_month,season,time,ILI%,ILI_total,total_patients,total_samples_phl,H1pdm09_phl,H3N2_phl,H3N2v_phl,A_unspecified_phl,B_unspecified_phl,Victoria_phl,Yamagata_phl,total_samples_cli,A_unspecified_cli,B_unspecified_cli,total_samples,A_unspecified,B_unspecified,H1pdm09_estimate,H3N2_estimate,H3N2v_estimate,Victoria_estimate,Yamagata_estimate,positive_samples,positive_rate,H1N1,H3N2,H3N2v,Victoria,Yamagata,H1N1_proporation,H3N2_proporation,H3N2v_proporation,Victoria_proporation,Yamagata_proporation,population,H1N1_IR,H3N2_IR,Victoria_IR,Yamagata_IR,H1N1_IR_rolling,H3N2_IR_rolling,Victoria_IR_rolling,Yamagata_IR_rolling,BV_antigenic_rate,BV_antigenic_transition,BY_antigenic_rate,BY_antigenic_transition
136,2018-05-13,2018-20,2018-M5,2017-2018,2018.3846153846157,0.0122429608782806,11067,903948,464,16,10,0,0,10,6,27,13013,176,236,13477,176,246,108.30769230769232,67.6923076923077,0.0,44.72727272727273,201.27272727272728,481,0.0356904355568746,124.30769230769232,77.6923076923077,0.0,50.72727272727273,228.27272727272728,0.258435950743643,0.1615224692147769,0.0,0.1054621054621054,0.4745794745794746,326392347,36857.9523874325,23036.22024214532,15040.93084037103,67684.18878166963,50061.28991064191,43799.227990735606,25720.75708554904,171048.00748141698,0.1286674670327671,1,0.9693302434698025,0
137,2018-05-20,2018-21,2018-M5,2017-2018,2018.4038461538464,0.0123385391012082,10646,862825,344,18,6,0,0,8,4,20,11799,119,163,12143,119,171,89.25,29.75,0.0,28.5,142.5,338,0.0278349666474512,107.25,35.75,0.0,32.5,162.5,0.3173076923076923,0.1057692307692307,0.0,0.0961538461538461,0.4807692307692308,326392347,35569.27513085513,11856.425043618376,10778.568221471252,53892.84110735626,40493.46452932568,29292.1263821118,14950.625934452348,118159.121240681,0.1286674670327671,1,0.9693302434698025,0
138,2018-05-27,2018-22,2018-M5,2017-2018,2018.423076923077,0.0122391474379061,9608,785022,265,8,5,0,0,2,2,11,10789,76,89,11054,76,91,46.76923076923077,29.230769230769237,0.0,14.0,77.0,193,0.0174597430794282,54.76923076923077,34.23076923076923,0.0,16.0,88.0,0.2837783977680351,0.1773614986050219,0.0,0.082901554404145,0.4559585492227979,326392347,19792.849152875508,12370.53072054719,5782.1806514018335,31801.99358271008,29832.5041827626,20287.65027029257,10890.736048590958,72235.00523110684,0.1286674670327671,1,0.9693302434698025,0
139,2018-06-03,2018-23,2018-M6,2017-2018,2018.442307692308,0.0104865731308117,8688,828488,286,7,3,0,0,3,3,9,9703,73,80,9989,73,83,51.1,21.9,0.0,20.75,62.25,178,0.0178196015617178,58.1,24.9,0.0,23.75,71.25,0.3264044943820224,0.1398876404494382,0.0,0.1334269662921348,0.4002808988764045,326533251,19916.596338403466,8535.684145030056,8141.465800982483,24424.39740294745,28034.16825239177,13949.715037835467,9935.78637855662,44450.855218670855,0.1286674670327671,1,0.9693302434698025,0
140,2018-06-10,2018-24,2018-M6,2017-2018,2018.4615384615383,0.0097938124323198,7570,772937,283,6,3,0,0,2,3,8,8929,51,65,9212,51,67,34.0,17.0,0.0,18.27272727272727,48.72727272727273,138,0.014980460269214,40.0,20.0,0.0,21.27272727272727,56.72727272727273,0.2898550724637681,0.144927536231884,0.0,0.1541501976284584,0.4110671936758893,326533251,13886.258850237147,6943.129425118574,7384.964933989754,19693.239823972683,22291.244868092926,9926.442333578783,8021.794901961302,32453.11797924662,0.1286674670327671,1,0.9693302434698025,0
141,2018-06-17,2018-25,2018-M6,2017-2018,2018.4807692307693,0.0094819028612869,7374,777692,213,1,3,1,0,0,3,6,8502,49,38,8715,49,38,9.8,29.4,9.8,12.666666666666666,25.33333333333333,101,0.0115892139988525,10.8,32.4,10.8,15.666666666666666,31.33333333333333,0.1069306930693069,0.3207920792079208,0.1069306930693069,0.1551155115511551,0.3102310231023102,326533251,3836.889377302608,11510.668131907822,5565.8580473216825,11131.716094643363,14358.1484297048,9840.003105651143,6718.6173584239095,21762.836726068395,0.1286674670327671,1,0.9693302434698025,0
142,2018-06-24,2018-26,2018-M6,2017-2018,2018.5,0.008677408694433,6932,798856,197,2,6,0,0,0,0,1,7723,57,29,7920,57,29,14.25,42.75,0.0,0.0,29.0,95,0.0119949494949494,16.25,48.75,0.0,0.0,30.0,0.1710526315789473,0.5131578947368421,0.0,0.0,0.3157894736842105,326533251,5813.606711842727,17440.82013552818,0.0,10732.812391094263,10863.337819446604,11107.57545939639,5273.072195573452,16495.54142816444,0.1286674670327671,1,0.9693302434698025,0
143,2018-07-01,2018-27,2018-M7,2017-2018,2018.5192307692307,0.008229569294185,6249,759335,131,9,5,0,0,1,0,6,6879,44,25,7010,44,26,28.28571428571429,15.714285714285715,0.0,0.0,26.0,90,0.0128388017118402,37.28571428571429,20.714285714285715,0.0,0.0,32.0,0.4142857142857143,0.2301587301587301,0.0,0.0,0.3555555555555555,326687501,14299.93536688754,7944.408537159744,0.0,12272.741464301947,9459.172576567622,10959.756557428813,3237.7057453278303,13457.627443503065,0.1286674670327671,1,0.9693302434698025,0
144,2018-07-08,2018-28,2018-M7,2017-2018,2018.5384615384612,0.0077238423442847,6502,841809,176,8,9,0,0,1,2,3,6986,51,13,7162,51,14,24.0,27.0,0.0,5.6000000000000005,8.4,87,0.0121474448478078,32.0,36.0,0.0,7.6,11.4,0.367816091954023,0.4137931034482758,0.0,0.0873563218390804,0.1310344827586207,326687501,11274.092168991305,12683.353690115217,2677.596890135435,4016.395335203152,8806.130906256161,12394.812623677972,2060.8637343642504,9538.416321310682,0.1286674670327671,1,0.9693302434698025,0
145,2018-07-15,2018-29,2018-M7,2017-2018,2018.5576923076924,0.0070746555904574,5786,817849,174,15,5,0,0,3,2,4,6835,57,15,7009,57,18,42.75,14.25,0.0,6.0,12.0,101,0.0144100442288486,57.75,19.25,0.0,8.0,16.0,0.5717821782178217,0.1905940594059406,0.0,0.0792079207920792,0.1584158415841584,326687501,19042.929065137338,6347.643021712446,2637.981515516861,5275.963031033722,12607.640828214844,11104.056346129128,1328.8946014130447,8074.478055408272,0.1286674670327671,1,0.9693302434698025,0
146,2018-07-22,2018-30,2018-M7,2017-2018,2018.576923076923,0.006865082884384,5496,800573,243,9,3,0,4,0,2,0,6733,48,19,6976,52,19,39.0,13.0,0.0,19.0,0.0,85,0.0121846330275229,48.0,16.0,0.0,21.0,0.0,0.5647058823529412,0.188235294117647,0.0,0.2470588235294117,0.0,326687501,15431.67503433922,5143.891678113075,6751.35782752341,0.0,15012.157908838966,8029.824231775352,3016.7340582938973,5391.274957634705,0.1286674670327671,1,0.9693302434698025,0
147,2018-07-29,2018-31,2018-M7,2017-2018,2018.5961538461536,0.0068858990468601,5617,815725,185,7,10,0,3,0,0,1,6292,43,17,6477,46,17,18.94117647058824,27.058823529411764,0.0,0.0,17.0,81,0.0125057897174617,25.94117647058824,37.05882352941177,0.0,0.0,18.0,0.3202614379084967,0.4575163398692811,0.0,0.0,0.2222222222222222,326687501,9009.671179693289,12870.95882813327,0.0,6251.608573664731,13689.591862040405,9261.461804518734,3016.7340582938973,3885.9917349754014,0.1286674670327671,1,0.9693302434698025,0
148,2018-08-05,2018-32,2018-M8,2017-2018,2018.6153846153843,0.0073609250865197,5864,796639,164,6,8,0,5,1,0,2,6790,43,22,6954,48,23,20.57142857142857,27.428571428571427,0.0,0.0,23.0,87,0.0125107851596203,26.57142857142857,35.42857142857143,0.0,0.0,25.0,0.3054187192118226,0.4072249589490969,0.0,0.0,0.2873563218390804,326850358,9193.091457160715,12257.45527621429,0.0,8649.414005393148,13169.341684082758,9154.987201043505,2347.3348357600385,5044.2464025229,0.1286674670327671,1,0.9693302434698025,0
149,2018-08-12,2018-33,2018-M8,2017-2018,2018.6346153846157,0.0080632338966422,6542,811337,181,5,9,0,6,1,0,2,7065,36,18,7246,42,19,15.0,27.000000000000004,0.0,0.0,19.0,77,0.0106265525807341,20.0,36.0,0.0,0.0,21.0,0.2597402597402597,0.4675324675324675,0.0,0.0,0.2727272727272727,326850358,7274.277907135636,13093.700232844149,0.0,7637.991802492417,10227.178894582332,10841.501503826428,1687.8394568808235,5634.753595387574,0.1286674670327671,1,0.9693302434698025,0
150,2018-08-19,2018-34,2018-M8,2017-2018,2018.6538461538464,0.0095421117976743,7309,765973,259,17,20,0,6,1,0,1,7783,77,27,8042,83,28,38.13513513513514,44.86486486486487,0.0,0.0,28.0,149,0.0185277294205421,55.13513513513514,64.86486486486487,0.0,0.0,29.0,0.3700344639941955,0.435334663522583,0.0,0.0,0.1946308724832214,326850358,21382.46846144764,25155.84524876193,0.0,11246.75914663398,11714.877251359438,15844.489896488642,0.0,8446.443382046069,0.1286674670327671,1,0.9693302434698025,0
151,2018-08-26,2018-35,2018-M8,2017-2018,2018.673076923077,0.0096224860558713,8117,843545,258,10,6,0,0,0,0,2,8712,98,33,8970,98,33,61.25,36.75,0.0,0.0,33.0,149,0.0166109253065774,71.25,42.75,0.0,0.0,35.0,0.4781879194630872,0.2869127516778523,0.0,0.0,0.2348993288590604,326850358,24982.08496321891,14989.250977931344,0.0,12271.901385440866,15707.98069724084,16374.06293393816,0.0,9951.516584990102,0.1286674670327671,1,0.9693302434698025,0
152,2018-09-02,2018-36,2018-M9,2017-2018,2018.692307692308,0.0114153010043453,9536,835370,351,17,17,0,0,1,0,1,9786,119,52,10137,119,53,59.5,59.5,0.0,0.0,53.0,207,0.0204202426753477,76.5,76.5,0.0,0.0,54.0,0.3695652173913043,0.3695652173913043,0.0,0.0,0.2608695652173913,327011652,28171.02077758513,28171.02077758513,0.0,19885.426431236563,20452.463027346945,20352.45430928087,0.0,12760.519691450956,0.1286674670327671,1,0.9693302434698025,0
153,2018-09-09,2018-37,2018-M9,2017-2018,2018.7115384615383,0.0114725783374281,10063,877135,446,29,14,0,0,0,1,5,12030,155,48,12476,155,48,104.53488372093022,50.46511627906977,0.0,8.0,40.0,252,0.0201987816607887,133.53488372093022,64.46511627906978,0.0,9.0,45.0,0.5299003322259136,0.2558139534883721,0.0,0.0357142857142857,0.1785714285714285,327011652,40155.36944583209,19385.35076695342,2706.396373308432,13531.98186654216,28672.73591202106,21925.36694280819,676.5990933270789,14234.017207463392,0.1286674670327671,1,0.9693302434698025,0
154,2018-09-16,2018-38,2018-M9,2017-2018,2018.7307692307693,0.0131196976021085,11190,852916,535,22,17,0,2,2,1,2,13182,158,66,13717,160,68,90.25641025641023,69.74358974358975,0.0,22.666666666666664,45.33333333333333,270,0.0196836042866516,112.25641025641023,86.74358974358975,0.0,23.666666666666664,47.33333333333333,0.415764482431149,0.321272554605888,0.0,0.0876543209876543,0.1753086419753086,327011652,35110.6657345664,27130.968976710403,7402.271464825212,14804.542929650424,32104.78523030075,22419.147874795308,2527.166959533382,15123.463153217504,0.1286674670327671,1,0.9693302434698025,0
155,2018-09-23,2018-39,2018-M9,2017-2018,2018.75,0.0137700794065958,11714,850685,561,20,13,0,0,0,0,3,14763,169,52,15324,169,52,102.42424242424242,66.57575757575758,0.0,0.0,52.0,257,0.0167710780475071,122.42424242424242,79.57575757575758,0.0,0.0,55.0,0.4763589199386864,0.3096332979601462,0.0,0.0,0.2140077821011673,327011652,35974.515547576884,23383.43510592498,0.0,16161.818247240606,34852.892876390244,24517.69390679372,2527.166959533382,16095.942368667438,0.1286674670327671,1,0.9693302434698025,0
156,2018-09-30,2018-40,2018-M9,2018-2019,2018.7692307692307,0.0142429078877717,17839,1252483,801,29,11,0,8,0,7,11,16528,218,71,17329,226,71,163.85,62.150000000000006,0.0,27.61111111111111,43.38888888888889,355,0.020485890703445,192.85,73.15,0.0,34.611111111111114,54.38888888888889,0.5432394366197183,0.206056338028169,0.0,0.0974960876369327,0.15320813771518,327011652,51833.20157790494,19660.869564032917,9302.591128117643,14618.357487042016,40768.43807647019,22390.15610340566,4852.814741562794,14779.175132618802,0.352651725571978,1,0.9159658844367304,0
157,2018-10-07,2018-41,2018-M10,2018-2019,2018.7884615384612,0.0148150690507851,18561,1252846,918,52,11,0,8,5,3,5,18035,223,83,18953,231,88,190.66666666666663,40.33333333333333,0.0,33.0,55.0,390,0.0205772173270722,242.66666666666663,51.33333333333333,0.0,36.0,60.0,0.6222222222222222,0.1316239316239316,0.0,0.0923076923076923,0.1538461538461538,327170529,62059.74949190653,13128.023930980224,9206.666133414705,15344.443555691174,46244.533087988806,20825.824394412364,6477.882181589362,15232.290554906054,0.352651725571978,1,0.9159658844367304,0
158,2018-10-14,2018-42,2018-M10,2018-2019,2018.8076923076924,0.0159448546442089,19930,1249933,1110,52,22,0,13,1,2,14,20221,312,91,21331,325,92,228.3783783783784,96.62162162162164,0.0,11.5,80.5,507,0.023768224649571,280.3783783783784,118.62162162162164,0.0,13.5,94.5,0.553014553014553,0.233967695506157,0.0,0.0266272189349112,0.1863905325443787,327170529,68569.0361186053,29009.976819409934,3301.5455505343502,23110.818853740453,54609.12568399853,21295.576355087247,5452.700703016646,17308.85953592856,0.352651725571978,1,0.9159658844367304,0
159,2018-10-21,2018-43,2018-M10,2018-2019,2018.826923076923,0.0172682652487345,21616,1251776,1113,76,35,0,3,3,0,13,21457,340,101,22570,343,104,234.8468468468469,108.15315315315316,0.0,0.0,104.0,571,0.0252990695613646,310.84684684684686,143.15315315315314,0.0,0.0,117.0,0.544390274687998,0.2507060475536832,0.0,0.0,0.2049036777583187,327170529,77810.42626290319,35833.7489368633,0.0,29287.15528275921,65068.10336283011,24408.154812821827,5452.700703016646,20590.19379480821,0.352651725571978,1,0.9159658844367304,0
160,2018-10-28,2018-44,2018-M10,2018-2019,2018.8461538461536,0.0184521665396888,23154,1254812,1247,84,23,0,3,1,1,8,22496,390,99,23743,393,100,308.5233644859813,84.4766355140187,0.0,11.11111111111111,88.88888888888889,609,0.0256496651644695,392.5233644859813,107.4766355140187,0.0,12.11111111111111,96.88888888888889,0.6445375443119561,0.1764805180854165,0.0,0.0198868819558474,0.1590950556467797,327170529,99804.80767195747,27327.506862559792,3079.42717428053,24635.41739424424,77061.00488634325,26324.814137453548,3896.909714557367,23094.45877160877,0.352651725571978,1,0.9159658844367304,0
161,2018-11-04,2018-45,2018-M11,2018-2019,2018.8653846153843,0.0193068989301124,24073,1246860,1339,117,27,0,15,5,4,7,23563,546,98,24902,561,103,455.8125,105.1875,0.0,37.45454545454545,65.54545454545455,819,0.0328889245843707,572.8125,132.1875,0.0,41.45454545454545,72.54545454545455,0.6994047619047619,0.1614010989010989,0.0,0.0506160506160506,0.0885780885780885,327310325,145361.86497822023,33545.045764204675,10519.864770927885,18409.7633491238,97886.53375792166,31429.06959575966,4225.209373935662,23860.788719966928,0.352651725571978,1,0.9159658844367304,0
162,2018-11-11,2018-46,2018-M11,2018-2019,2018.8846153846157,0.0209114208463169,24347,1164292,1426,148,41,0,12,0,2,3,24519,668,106,25945,680,106,532.4867724867725,147.5132275132275,0.0,42.400000000000006,63.6,980,0.0377722104451724,680.4867724867725,188.5132275132275,0.0,44.400000000000006,66.6,0.6943742576395637,0.1923604362379872,0.0,0.0453061224489796,0.0679591836734693,327310325,179518.52049608852,49731.48202932182,11713.118656073902,17569.67798411085,125623.90485229249,36609.44589823763,6328.10265032055,22475.50350255952,0.352651725571978,1,0.9159658844367304,0
163,2018-11-18,2018-47,2018-M11,2018-2019,2018.9038461538464,0.0241081871058617,24612,1020898,1129,215,54,0,10,1,2,5,24772,897,76,25901,907,77,724.9256505576209,182.0743494423792,0.0,22.0,55.0,1260,0.0486467703949654,939.9256505576208,236.0743494423792,0.0,24.0,60.0,0.7459727385377943,0.187360594795539,0.0,0.019047619047619,0.0476190476190476,327310325,286352.6644700973,71921.13433202443,7311.710179635136,18279.27544908784,177759.464404091,45631.29224702792,8156.030195229334,19723.533544141683,0.352651725571978,1,0.9159658844367304,0
164,2018-11-25,2018-48,2018-M11,2018-2019,2018.923076923077,0.022501905465688,29080,1292335,1704,326,64,0,12,1,2,10,28328,1002,107,30032,1014,108,847.6,166.4,0.0,18.0,90.0,1524,0.0507458710708577,1173.6,230.4,0.0,20.0,100.0,0.7700787401574802,0.1511811023622047,0.0,0.0131233595800524,0.0656167979002624,327310325,287815.94269937056,56503.74335202367,4904.838832640944,24524.19416320472,224762.24816094423,52925.35136939389,8612.383109819439,19695.7277363818,0.352651725571978,1,0.9159658844367304,0
165,2018-12-02,2018-49,2018-M12,2018-2019,2018.942307692308,0.0230458079727312,28356,1230419,1728,361,90,0,14,7,3,7,29078,1660,152,30806,1674,159,1339.9423503325943,334.05764966740577,0.0,47.7,111.3,2294,0.0744660131143283,1700.9423503325943,424.05764966740577,0.0,50.7,118.3,0.7414744334492565,0.184855121912557,0.0,0.0221011333914559,0.0515693112467306,327431120,416645.0013675882,103872.7150223904,12418.940339280898,28977.5274583221,292583.03225828626,70507.26868394032,9087.15200190769,22337.668763681377,0.352651725571978,1,0.9159658844367304,0
166,2018-12-09,2018-50,2018-M12,2018-2019,2018.9615384615383,0.0273758459316703,33098,1209022,2200,675,166,0,20,3,7,6,33152,3242,194,35352,3262,197,2618.1331747919144,643.8668252080856,0.0,106.07692307692308,90.92307692307692,4313,0.1220015840687938,3293.1331747919144,809.8668252080856,0.0,113.07692307692308,96.92307692307692,0.7635365580319764,0.1877734350123082,0.0,0.0262176960530774,0.0224723109026378,327431120,834992.94703297,205346.4136407008,28671.30730216719,24575.406259000458,456451.6388925066,109411.00158678505,13326.699163431014,24089.10083240378,0.352651725571978,1,0.9159658844367304,0
167,2018-12-16,2018-51,2018-M12,2018-2019,2018.9807692307693,0.0324643016643091,38236,1177786,2674,1115,248,0,79,9,20,8,38423,5289,192,41097,5368,201,4391.283932501834,976.7160674981658,0.0,143.57142857142858,57.42857142857142,6960,0.1693554274034601,5506.283932501834,1224.7160674981658,0.0,163.57142857142858,65.42857142857142,0.7911327489226773,0.1759649522267479,0.0,0.0235016420361247,0.0094006568144499,327431120,1424211.540619955,316775.3023082949,42308.0827546925,16923.233101876995,740916.3579299711,170624.54358085268,22075.79230719536,23750.090245601063,0.352651725571978,1,0.9159658844367304,0
168,2018-12-23,2018-52,2018-M12,2018-2019,2019.0,0.0419266951309302,43904,1047161,2568,1243,274,0,113,7,19,9,43377,6849,244,45945,6962,251,5704.526038233355,1257.4739617666448,0.0,170.32142857142858,80.67857142857143,8758,0.1906192186309718,6947.526038233355,1531.4739617666448,0.0,189.32142857142856,89.67857142857143,0.7932776933356195,0.1748657184022202,0.0,0.0216169706064659,0.0102396176556943,327431120,2075881.2747597245,457595.7114112345,56568.16632559539,26795.44720686097,1187932.6909450595,270897.5355956554,34991.624180433966,24317.903506515133,0.352651725571978,1,0.9159658844367304,0
169,2018-12-30,2019-1,2019-M12,2018-2019,2019.0192307692307,0.0363498825152868,42094,1158023,2901,1182,305,0,162,6,8,17,44453,5243,153,47354,5405,159,4296.375252185609,1108.6247478143914,0.0,50.88,108.12,7076,0.1494277146597964,5478.375252185609,1413.6247478143914,0.0,58.88,125.12,0.774219227273263,0.1997773809799874,0.0,0.0083210853589598,0.0176823063877897,329018969,1383627.0874432742,357027.2941372239,14870.825593073088,31600.504385280317,1429678.212463981,334186.1803743637,35604.595493882014,24973.647738254684,0.352651725571978,1,0.9159658844367304,0
170,2019-01-06,2019-2,2019-M1,2018-2019,2019.0384615384612,0.0314077397644419,38752,1233836,3287,1430,233,0,100,12,4,20,41606,5075,218,44893,5175,230,4449.939867708959,725.0601322910403,0.0,38.33333333333333,191.66666666666669,7092,0.1579756309446907,5879.939867708959,958.0601322910404,0.0,42.33333333333333,211.66666666666669,0.8290947359995713,0.1350902611803497,0.0,0.0059691671366798,0.0298458356833991,327540066,1347396.3681417608,219540.8068370841,9700.741991923238,48503.70995961619,1557779.067741179,337734.7786734596,30861.954166321026,30955.72366340862,0.352651725571978,1,0.9159658844367304,0
171,2019-01-13,2019-3,2019-M1,2018-2019,2019.0576923076924,0.0336551292778093,41109,1221478,3330,1475,367,0,120,9,17,16,42041,6673,187,45371,6793,196,5439.562975027145,1353.4370249728556,0.0,100.96969696969695,95.03030303030305,8864,0.1953670847016816,6914.562975027145,1720.4370249728556,0.0,117.96969696969695,111.03030303030305,0.7800725377963836,0.19409262465849,0.0,0.013308855705065,0.0125259818400612,327540066,1679972.142430561,417999.8483200108,28662.086855791174,26976.081746626995,1621719.21819383,363040.9151763886,27450.45519159569,33468.93582459612,0.352651725571978,1,0.9159658844367304,0
172,2019-01-20,2019-4,2019-M1,2018-2019,2019.076923076923,0.0389305146919151,46113,1184495,3553,1549,513,0,117,19,19,9,44194,8323,247,47747,8440,266,6340.232783705141,2099.7672162948597,0.0,180.5,85.5,10796,0.2261084466039751,7889.232783705141,2612.7672162948597,0.0,199.5,94.5,0.7307551670716136,0.2420125246660669,0.0,0.0184790663208595,0.0087532419414598,327540066,2106896.777524081,697765.0399418034,53278.42626018321,25237.14928113941,1629473.0938849193,423083.2473090308,26628.02017524265,33079.36134316573,0.352651725571978,1,0.9159658844367304,0
173,2019-01-27,2019-5,2019-M1,2018-2019,2019.0961538461536,0.0452530132732441,55187,1219521,4166,1678,807,0,74,11,25,18,48640,10676,292,52806,10750,303,7258.953722334004,3491.046277665996,0.0,176.16279069767444,126.8372093023256,13581,0.2571866833314396,8936.953722334005,4298.046277665996,0.0,201.16279069767444,144.8372093023256,0.6580482823307565,0.3164749486537071,0.0,0.0148120750090327,0.0106646940065036,327540066,2508523.4941138863,1206423.39675203,56464.60777183503,40654.51759572122,1910697.1955525724,635432.2729627324,37026.465719933134,35342.86464577596,0.352651725571978,1,0.9159658844367304,0
174,2019-02-03,2019-6,2019-M2,2018-2019,2019.1153846153843,0.0521524664687473,69442,1331519,4895,1878,1201,0,77,18,18,11,54030,13151,429,58925,13228,447,8068.263721987659,5159.736278012342,0.0,277.4482758620689,169.55172413793102,16783,0.2848196860415782,9946.26372198766,6360.736278012342,0.0,295.4482758620689,180.55172413793105,0.5926392016914531,0.3789987652989537,0.0,0.0176040204887129,0.0107580125208801,327635482,2884205.2301835995,1844478.4246275309,85673.72495928712,52356.165252897685,2294899.411063032,1041666.677410344,56019.71146177411,36305.97846909633,0.352651725571978,1,0.9159658844367304,0
175,2019-02-10,2019-7,2019-M2,2018-2019,2019.1346153846157,0.0543173346953159,69978,1288318,4753,1703,1305,0,63,23,29,18,53289,13354,515,58042,13417,538,7596.127327127659,5820.87267287234,0.0,331.95744680851067,206.04255319148936,17010,0.2930636435684504,9299.12732712766,7125.87267287234,0.0,360.95744680851067,224.04255319148936,0.5466859098840481,0.4189225557244174,0.0,0.021220308454351,0.0131712259371833,327635482,2851209.998082689,2184867.32090306,110673.3400907973,68693.79729773627,2587708.874976064,1483383.545556106,76522.52477052563,46735.40735687365,0.352651725571978,1,0.9159658844367304,0
176,2019-02-17,2019-8,2019-M2,2018-2019,2019.1538461538464,0.0527759791139331,66345,1257106,4787,1481,1501,0,79,57,28,12,54061,13708,478,58848,13787,535,6847.265928906774,6939.734071093226,0.0,374.5,160.5,17344,0.2947253942359978,8328.265928906774,8440.734071093226,0.0,402.5,172.5,0.480181384277374,0.4866659404458732,0.0,0.0232068726937269,0.0099458025830258,327635482,2447090.912735312,2480137.380159151,118266.40753115996,50685.60322763999,2672757.408778872,1928976.6306104432,92769.52008826984,53097.5208434988,0.352651725571978,1,0.9159658844367304,0
177,2019-02-24,2019-9,2019-M2,2018-2019,2019.173076923077,0.0459584929902245,58735,1278001,4988,1377,1783,0,83,38,34,10,53221,13436,441,58209,13519,479,5891.032594936709,7627.967405063291,0.0,370.1363636363636,108.86363636363636,17202,0.2955213111374529,7268.032594936709,9410.967405063291,0.0,404.1363636363636,118.86363636363636,0.4225109054142953,0.5470856531254094,0.0,0.0234935684011372,0.006909873059158,327635482,1880110.7640962456,2434449.885536388,104542.88935973852,30747.90863521722,2515654.226274461,2235983.2528065327,104789.0904852457,50620.86860337279,0.352651725571978,1,0.9159658844367304,0
178,2019-03-03,2019-10,2019-M3,2018-2019,2019.192307692308,0.0440341338526923,55348,1256934,4834,1292,1829,0,70,57,42,27,53256,13199,438,58090,13269,495,5492.966356936879,7776.033643063121,0.0,301.304347826087,193.69565217391303,16954,0.2918574625580995,6784.966356936879,9605.03364306312,0.0,343.304347826087,220.69565217391303,0.4001985582716101,0.5665349559433244,0.0,0.0202491652604746,0.0130173205245908,327733545,1685608.3577497054,2386205.639569823,85288.0688724169,54828.04427512516,2216005.008165988,2371415.056542105,104692.67646352814,51238.83835892966,0.352651725571978,1,0.9159658844367304,0
179,2019-03-10,2019-11,2019-M3,2018-2019,2019.2115384615383,0.0413278616353179,53133,1285646,4521,1051,1826,0,48,51,56,31,53364,13376,569,57885,13424,620,4903.936044490789,8520.063955509211,0.0,399.0804597701149,220.91954022988503,17008,0.2938239613025827,5954.936044490789,10346.063955509211,0.0,455.0804597701149,251.91954022988503,0.3501255905744819,0.608305735860137,0.0,0.0267568473524291,0.0148118262129518,327733545,1393397.074577735,2420878.2665832005,106484.39825442185,58946.72046226923,1851551.7772897496,2430417.792962141,103645.44100443428,48802.0691500629,0.352651725571978,1,0.9159658844367304,0
180,2019-03-17,2019-12,2019-M3,2018-2019,2019.2307692307693,0.0356165538324019,44786,1257449,3838,745,1402,0,27,75,50,19,48749,10336,623,52587,10363,698,3595.9175593851887,6767.082440614811,0.0,505.7971014492754,192.20289855072463,13277,0.2524768478901629,4340.917559385189,8169.082440614811,0.0,555.7971014492754,211.20289855072463,0.3269501814706024,0.615280744190315,0.0,0.041861648071799,0.0159074262672836,327733545,963553.7231010938,1813291.7044130648,123370.3149308588,46880.71967372634,1480667.4798811951,2263706.37402562,104921.41785435898,47850.84826158448,0.352651725571978,1,0.9159658844367304,0
181,2019-03-24,2019-13,2019-M3,2018-2019,2019.25,0.0305634006427004,37844,1238213,3010,472,1110,0,30,105,66,25,42842,7672,598,45852,7702,703,2297.9418457648544,5404.058154235145,0.0,509.8681318681319,193.13186813186812,10078,0.2197941202128587,2769.9418457648544,6514.058154235145,0.0,575.8681318681319,218.13186813186812,0.2748503518321943,0.6463641748596095,0.0,0.0571411125092411,0.0216443607989549,327733545,605110.8464575915,1423036.1007795054,125801.93813652324,47652.2492941376,1161917.5004715316,2010852.9278363988,110236.18004855516,52076.93342631459,0.352651725571978,1,0.9159658844367304,0
182,2019-03-31,2019-14,2019-M3,2018-2019,2019.2692307692307,0.026825136469468,32905,1226648,2646,336,887,0,21,96,70,20,36735,4892,597,39381,4913,693,1349.7694194603432,3563.2305805396563,0.0,539.0,154.0,6919,0.1756938625225362,1685.7694194603432,4450.230580539656,0.0,609.0,174.0,0.2436435062090393,0.6431898512125533,0.0,0.0880184997832056,0.0251481427952016,327733545,376334.7023259566,993478.8123902488,135954.43781977982,38844.12509136566,834599.0866155945,1662671.2210415052,122902.7722853959,48080.95363037471,0.352651725571978,1,0.9159658844367304,0
183,2019-04-07,2019-15,2019-M4,2018-2019,2019.2884615384612,0.0226746699071091,27803,1226170,2142,217,660,0,9,79,58,18,31723,3211,567,33865,3220,646,796.7388825541619,2423.261117445838,0.0,493.0,153.0,4819,0.1423003100546286,1013.738882554162,3083.261117445838,0.0,551.0,171.0,0.2103629139975434,0.6398134711446022,0.0,0.1143390744967835,0.0354845403610707,327842998,222526.5887674784,676808.9796614551,120950.42670352513,37536.33932178366,541881.4651630302,1226653.8993110687,126519.27939767172,42728.35834525331,0.352651725571978,1,0.9159658844367304,0
