time_plot,S_y0.00_n0.10,Iv_y0.00_n0.10,Iy_y0.00_n0.10,Rcv_y0.00_n0.10,Rcy_y0.00_n0.10,Rv_y0.00_n0.10,Ry_y0.00_n0.10,Jv_y0.00_n0.10,Jy_y0.00_n0.10,R_y0.00_n0.10,CV_y0.00_n0.10,CY_y0.00_n0.10,BV_y0.00_n0.10,BY_y0.00_n0.10,step
2017.8461538461538,34175.29839357318,13.992675761848048,2.012313066161229,95.8792614722766,16.997592915754815,31757.318698821422,15837.058303806407,6.0538258794833615,0.971933525216235,18094.417001178288,25199.86176808008,5891.300641595082,3.493435382765438,3.368573805769211,106
2017.8653846153845,34366.37341433191,16.179601038546476,2.1806891033871056,103.85179277343471,17.33992838692106,31712.060631999448,15837.088584895579,7.031173054419119,1.1212712167038725,17936.77291319967,25247.42789579847,5898.07707680092,4.043120856063142,3.7270393632106336,107
2017.8846153846155,34551.124403725815,18.956389644708686,2.390026112196843,114.74065709222042,17.957519139130664,31668.056507999496,15833.961323202817,8.268832990773804,1.306562910974763,17783.23777718209,25303.196309980052,5905.661905567571,4.740315205434363,4.171655821658215,108
2017.9038461538462,34727.87780753855,22.500335832939857,2.6477398259570593,129.19064096339824,18.87475815643681,31625.977361572062,15827.093084790255,9.843660325319544,1.534120286254898,17634.460490708832,25369.42102705578,5914.2402991468025,5.6291009514369765,4.7181164685773185,109
2017.923076923077,34894.4623558527,27.0449024133964,2.964167204636635,148.0910539269781,20.127160013921877,31586.651798607014,15815.70867785861,11.856487271798152,1.8129334514536941,17491.280463399493,25449.03863541745,5924.037192828253,6.767496710741962,5.388291524797751,110
2017.9423076923076,35048.05860294726,32.894432999976985,3.3523292446653836,172.64192217575427,21.76394317491893,31551.12506972931,15798.785023819944,14.4378650860548,2.1544389370707,17354.78637188504,25545.87448348796,5935.327765899935,8.23104708599336,6.209815189425126,111
2017.9615384615386,35185.01838641864,40.43842592853492,3.827635880486688,204.4342132170418,23.84966752748817,31520.73525292505,15774.983871800066,17.75424885661675,2.5724434988222367,17226.385853947195,25664.891743863776,5948.44731392769,10.116467131944246,7.215751415265095,112
2017.9807692307693,35300.66289869565,50.16206749590527,4.407212851721258,245.53701251441274,26.464542299855765,31497.20967768326,15742.576968016407,22.01199929879185,3.082734443886999,17107.884886700114,25812.471890799552,5963.799072034477,12.544312489540935,8.443466958732962,113
2018.0,35389.084956222796,62.6448656885843,5.108335290235799,298.57596385963427,29.70243576445517,31482.783001928172,15699.373927182975,27.455851038750325,3.7020236085991494,17001.568639415807,25996.692374452457,5981.856853543949,15.658741110496958,9.931779830209644,114
2018.0192307692307,35443.0105195859,78.53356854929001,5.945358396246325,366.7702695394334,33.66483656162325,31480.333763188708,15642.674565762254,34.355927767083614,4.445774307529149,16910.26541634197,26227.527103898723,6003.157175732327,19.620952002932572,11.715177203608029,115
2018.0384615384617,35453.81835469226,98.4676195800978,6.924508245287698,453.8714204957209,38.448323794826365,31493.52687284946,15569.284484704129,42.97559854113757,5.3244121075240995,16837.35840498948,26516.835054460335,6028.27313967462,24.59117579773698,13.813780168261202,116
2018.0576923076924,35411.87001486034,122.9330114925584,8.036338942247514,563.9135896447485,44.122712441873425,31526.93343620588,15475.65323368837,53.50883359730413,6.337402447581771,16786.691426679106,26877.928104138715,6057.760773039272,30.69290922266233,16.218198350558396,117
2018.076923076923,35307.344035276954,152.02583234713006,9.246406153746674,700.6614328121576,50.698211938392284,31586.07525704419,15358.209922977105,65.97881316840432,7.465308151209017,16762.294780130716,27324.44954644555,6092.069628499817,37.95432259608102,18.86987050329958,118
2018.0961538461538,35131.74969166507,185.13488106405012,10.48627715141582,866.6535713719761,58.083361825423424,31677.31258454487,15213.962404303407,80.10309285114347,8.661124233878153,16767.853010988772,27868.316317701967,6131.416138414412,46.22867555679541,21.640580453027315,119
2018.1153846153845,34880.14450753697,220.6142028307401,11.649512947615614,1061.8359040267208,66.0413446165801,31807.47266153779,15041.364670147555,95.15910347805439,9.843502773297974,16805.87459010464,28516.681518159978,6175.632944763645,55.111042038930925,24.319243492078478,120
2018.1346153846155,34553.73915569188,255.6075813059357,12.598460931546628,1281.9932160986411,74.16044573200466,31983.12975994248,14841.321067134271,109.91559744897434,10.89635502419632,16876.638360690078,29268.340581658573,6224.029092782606,63.891020397380586,26.617881410428527,121
2018.1538461538462,34162.11695353328,286.2400839338871,13.185445135799187,1517.4965169597965,81.86054741876579,32209.521670301012,14618.016070212598,122.71645924071532,11.680483701764244,16977.165769562405,30110.637356501255,6275.315813354578,71.59522586162795,28.2076963145842,122
2018.173076923077,33723.97536400257,308.30773494221427,13.287952743064986,1753.1350702434547,88.45148063576168,32489.2359425947,14379.137944553393,131.78131956044263,12.05852104486355,17100.62866967963,31018.378504050783,6327.656360467623,77.1579975417099,28.787300912174988,123
