,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,r2,corr,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
21,1.567,1.249,0.19,0.236,0.034,0.708,16.251,13.803,0.18,0.378,0.424,0.888,0.469,0.096,0.012,0.515,0.432,0.103,0.019,0.001,0.012,0.013,0.016,0.019,0.178,0.18,0.014,0.015,0.06,0.097,0.017,0.004,0.002,0.017,0.02,0.003,1250.0,962.0,1119.0,1154.0,656.0,1377.0,1287.0,1185.0,986.0,1178.0,1066.0,1235.0,1186.0,381.0,1041.0,1059.0,1324.0,749.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-496.2289782965676,3.136557608204757,-747.3784351514706,11.86650254384329,0.1007904997799131,31.803034549173884,101.444670839971,382658791868081.94,0.6198256529272395,14.18627450980392,47.75490196078432,0.7891439050973817,0.7717863563816383,-0.8212171528576788,0.3321887936229393,1893,-1243.6074134480382,15.003060152048047,1066.388888888889,1.0022222222222221,61.941176470588246,382658791868082.56,133.24770538914487,-0.24451417961736976,0.7804651307395101,0.2882535155865867,0.05900285180450388,0.007375356475562985,0.31652571540957813,0.26551283312026747,0.06330514308191562,6.146130396302488e-06,6.146130396302488e-06,6.146130396302488e-06,6.146130396302488e-06
22,2.243,1.248,0.34,0.281,0.139,0.924,16.824,16.714,0.313,0.482,0.781,0.865,0.455,0.098,0.011,0.419,0.102,0.466,0.02,0.002,0.018,0.013,0.021,0.019,0.176,0.166,0.018,0.017,0.075,0.094,0.017,0.002,0.001,0.016,0.002,0.018,1524.0,1151.0,1181.0,1516.0,989.0,1279.0,1507.0,1164.0,1596.0,1539.0,1387.0,1326.0,1322.0,974.0,1014.0,1314.0,775.0,1572.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-549.3879987597696,3.323196175931083,-741.4867997319386,10.883832057915788,0.1060813724332385,119.90172310110636,97.1078758004914,353223500185922.6,0.5341225019495852,53.91830065359477,43.85294117647059,0.8504221647875594,0.7087235215103972,-24.886626562657927,0.3880666307118725,4244,-1290.8747984917081,14.20702823384687,1285.0,1.001111111111111,97.77124183006535,353223500185923.2,217.00959890159777,-12.249279965973027,0.7795728431489783,0.29335155766453475,0.06318341242005364,0.007092015679801938,0.27014132453063744,0.06576232721270887,0.3004435733443367,6.447286981638126e-06,6.447286981638126e-06,6.447286981638126e-06,6.447286981638126e-06
23,2.444,1.249,0.169,0.192,0.152,0.679,19.901,13.556,0.299,0.498,0.852,0.628,0.787,0.089,0.013,0.89,0.104,0.724,0.019,0.001,0.014,0.009,0.021,0.02,0.189,0.182,0.02,0.017,0.084,0.084,0.018,0.009,0.002,0.008,0.003,0.018,1163.0,1135.0,1465.0,1284.0,1168.0,1585.0,1381.0,1321.0,1344.0,1457.0,1310.0,1251.0,1137.0,1118.0,768.0,982.0,1018.0,1097.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-558.8481168670413,4.903265152949333,-699.2326914877581,8.900552142837377,0.0902924943632549,94.91600173638224,84.40413984828831,588705833643204.4,0.5792385650025537,45.46078431372549,40.37908496732026,0.7146077274759495,0.8405584960227547,-15.221965788712172,0.5377012440801956,439,-1258.0808083547995,13.803817295786711,1221.3333333333333,1.0022222222222221,85.83986928104575,588705833643205.0,179.32014158467055,-7.342132272315988,0.7775831117493521,0.30187492328464466,0.03413833312875905,0.004986498097459187,0.3413833312875905,0.0398919847796735,0.27770958635080395,3.835767767276298e-06,3.835767767276298e-06,3.835767767276298e-06,3.835767767276298e-06
24,2.741,1.247,0.043,0.187,0.756,0.916,19.429,15.229,0.066,0.338,0.113,0.685,0.339,0.097,0.011,0.486,0.101,0.201,0.018,0.003,0.003,0.01,0.02,0.019,0.204,0.177,0.003,0.014,0.044,0.075,0.013,0.003,0.001,0.014,0.001,0.012,1126.0,829.0,949.0,1368.0,942.0,1590.0,1213.0,1186.0,1179.0,1186.0,1247.0,1437.0,1264.0,882.0,597.0,1267.0,735.0,1435.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-450.8618349198521,7.018681293552065,-708.1149428310911,6.995565441432779,0.1193663602405124,7.890798811422893,110.14443874123158,735882292054002.9,0.4398226713963303,4.973856209150327,44.22222222222222,0.9425958972320188,0.6105943912394374,0.8878842695089076,0.2127360290850172,4253,-1158.9767777509433,14.014246734984845,1135.111111111111,1.0005555555555554,49.19607843137255,735882292054003.4,118.03523755265448,0.5503101492969624,0.7765951442357281,0.2744850369218811,0.07853996631688041,0.00890659411840912,0.3935095219588029,0.08177872781448374,0.16274776525456663,8.096903744008291e-06,8.096903744008291e-06,8.096903744008291e-06,8.096903744008291e-06
25,2.44,1.244,0.049,0.232,0.076,0.652,15.514,15.687,0.068,0.351,0.076,0.702,0.646,0.097,0.012,0.797,0.201,0.328,0.018,0.006,0.003,0.014,0.021,0.019,0.164,0.166,0.002,0.015,0.024,0.08,0.018,0.003,0.002,0.018,0.014,0.015,1166.0,502.0,1135.0,1120.0,729.0,1253.0,1424.0,1479.0,829.0,1492.0,1222.0,1187.0,1156.0,932.0,434.0,705.0,1105.0,1156.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-435.93557604295,4.281125202309388,-713.7862542794501,8.023231320002497,0.1403449506229824,7.402746354885546,107.39239940973658,706447000371842.9,0.4907523666074546,4.882352941176471,46.08496732026144,0.9507820066446564,0.602032486368659,0.9013242699519692,0.2515852824175142,4840,-1149.7218303224001,12.304356522311885,1057.0,1.001111111111111,50.96732026143791,706447000371843.4,114.79514576462213,0.5764547761847417,0.7764072465066577,0.3104217122208127,0.046611309729750514,0.005766347595433053,0.382981586130012,0.09658632222350365,0.1576135009418368,4.805289662860878e-06,4.805289662860878e-06,4.805289662860878e-06,4.805289662860878e-06
26,1.263,1.242,0.533,0.561,0.205,0.719,14.019,15.523,0.34,0.459,0.875,1.154,0.716,0.097,0.016,0.493,0.548,0.299,0.003,0.007,0.019,0.019,0.021,0.018,0.176,0.159,0.017,0.016,0.09,0.098,0.02,0.003,0.005,0.016,0.018,0.017,1052.0,631.0,1438.0,1196.0,1296.0,1466.0,1366.0,1310.0,1220.0,1480.0,1888.0,1222.0,1188.0,1025.0,762.0,1127.0,1475.0,1106.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-574.4150000435449,6.624975325555921,-807.1057874408183,9.09565681651917,0.1280690221654044,68.2218363447391,94.20116494568516,338505854344842.1,0.6812239177434932,31.91503267973856,46.91503267973856,0.8532691076525302,0.6961536057845047,-7.380528752628948,0.4241521163564351,2934,-1381.5207874843632,15.720632142075091,1236.0,1.0016666666666667,78.83006535947712,338505854344842.8,162.42300129042428,-3.4781883181362563,0.7747113567185174,0.33009995205252096,0.04472024490097002,0.007376535241397117,0.22728949212554864,0.25264633201785125,0.1378490023236086,4.610334525873198e-06,4.610334525873198e-06,4.610334525873198e-06,4.610334525873198e-06
27,1.807,1.241,0.179,0.311,0.067,0.264,17.649,14.206,0.196,0.405,0.58,0.803,0.81,0.072,0.024,0.738,0.325,0.385,0.02,0.008,0.013,0.018,0.02,0.02,0.188,0.163,0.018,0.016,0.07,0.092,0.018,0.015,0.011,0.019,0.017,0.018,1665.0,698.0,1437.0,1446.0,988.0,1424.0,1660.0,1944.0,1136.0,1763.0,1392.0,1472.0,1584.0,792.0,654.0,1369.0,1455.0,2070.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-521.1574953739217,3.560411694662125,-738.5895668370558,12.143889492522684,0.1162208392222722,40.40117451214487,86.7647164063359,529835250278882.9,0.5855972176490961,18.823529411764707,39.74183006535948,0.7866474935655139,0.7624699725984275,-1.9390880128266368,0.5114809193084524,3513,-1259.7470622109777,15.704301187184809,1386.0555555555557,1.0005555555555556,58.56535947712419,529835250278883.44,127.16589091848078,-0.7138035467590922,0.7745587330819708,0.3440893102920936,0.03058571647040832,0.01019523882346944,0.3135035938216853,0.13806052573448202,0.1635486227931556,4.2480161764456e-06,4.2480161764456e-06,4.2480161764456e-06,4.2480161764456e-06
28,1.265,1.248,0.444,0.269,0.174,0.699,13.066,13.71,0.606,0.704,0.848,0.744,0.633,0.096,0.013,0.636,0.68,0.181,0.004,0.002,0.017,0.012,0.02,0.019,0.195,0.188,0.02,0.019,0.081,0.097,0.018,0.003,0.002,0.018,0.02,0.019,865.0,979.0,1152.0,1243.0,1018.0,1531.0,1095.0,1165.0,1586.0,1093.0,1473.0,1195.0,1218.0,872.0,952.0,1129.0,1560.0,1051.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-561.5483036002754,4.209188467786699,-719.9215160561492,12.021253027398949,0.0777754486931694,143.7847656169784,68.03984078935314,618141125325363.6,0.5750547518907334,51.19607843137255,37.872549019607845,0.6892996981524807,0.8597240686827052,-36.22634154243631,0.6995848673587499,2170,-1281.4698196564245,16.230441495185648,1176.5,1.0005555555555554,89.06862745098039,618141125325364.2,211.82460640633155,-17.76337833753878,0.774511883417593,0.28271044733457196,0.04287551807917679,0.005806059739888523,0.2840503072745462,0.30370158639416894,0.0808382163784479,4.466199799914249e-06,4.466199799914249e-06,4.466199799914249e-06,4.466199799914249e-06
29,2.347,1.248,0.072,0.175,0.463,0.883,17.448,14.585,0.087,0.363,0.304,0.575,0.781,0.096,0.012,0.738,0.103,0.425,0.02,0.002,0.007,0.01,0.02,0.019,0.192,0.168,0.007,0.014,0.064,0.071,0.017,0.004,0.001,0.016,0.003,0.015,1216.0,1210.0,1177.0,1214.0,1275.0,1622.0,1128.0,1304.0,898.0,1661.0,1092.0,1312.0,1443.0,927.0,1167.0,1201.0,979.0,1512.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-482.3282248115052,6.417264139052099,-687.3833205920998,6.4651250910315365,0.0934267651372485,13.208360394603318,105.69118908868606,441529375232402.2,0.4366259659140964,7.686274509803922,42.091503267973856,0.8772161586371374,0.6701301461309701,0.6858605850906961,0.2751088527826876,4516,-1169.711545403605,12.882389230083636,1241.0,1.0005555555555554,49.77777777777778,441529375232402.6,118.89954948328938,0.48048471893669187,0.7736731523840538,0.3624062662409979,0.04454673695151831,0.005568342118939789,0.342453040314797,0.04779493652089985,0.19721211671245084,4.640285099116491e-06,4.640285099116491e-06,4.640285099116491e-06,4.640285099116491e-06
30,2.025,1.229,0.146,0.553,0.192,0.377,17.213,14.934,0.239,0.527,0.703,1.148,0.836,0.096,0.013,0.313,0.112,0.656,0.02,0.012,0.012,0.019,0.021,0.019,0.188,0.165,0.029,0.017,0.099,0.092,0.019,0.003,0.003,0.017,0.009,0.018,862.0,280.0,604.0,976.0,840.0,877.0,894.0,1248.0,847.0,1151.0,794.0,775.0,950.0,643.0,815.0,966.0,314.0,868.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-537.1124950564395,9.867980871408992,-803.0825386592438,9.120122540269016,0.1842361738946702,52.48479393854225,100.57784030682063,706447000371843.8,0.7295287940412307,28.725490196078432,52.41830065359477,0.8766885389832215,0.6677873550423515,-3.960113368418283,0.3435527404642587,476,-1340.1950337156832,18.988103411678008,816.8888888888889,1.0005555555555556,81.1437908496732,706447000371844.5,153.0626342453629,-1.8082803139770123,0.7722379470127865,0.4126275887939033,0.04738307239738603,0.006416457720479358,0.1544885589623107,0.0552802511302837,0.3237843280488046,4.9357367080610454e-06,4.9357367080610454e-06,4.9357367080610454e-06,4.9357367080610454e-06
31,2.166,1.171,0.205,0.291,0.607,0.843,16.127,15.713,0.746,0.84,1.164,0.49,0.6,0.091,0.014,0.869,0.397,0.37,0.021,0.012,0.014,0.014,0.02,0.019,0.184,0.167,0.021,0.019,0.082,0.063,0.021,0.008,0.003,0.017,0.02,0.018,1234.0,1122.0,1761.0,1816.0,1457.0,1250.0,1560.0,1181.0,1344.0,1646.0,1160.0,1581.0,1338.0,986.0,990.0,592.0,1286.0,1219.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-608.4671546177824,4.9217976188504,-671.6183532245225,6.335244522810829,0.0761540162563323,240.34981654606165,87.62578260864652,1089105792239927.6,0.5387754997532739,118.23856209150328,42.26797385620915,0.8199624490800724,0.7233960789121522,-103.01888637128296,0.5017365307892319,2562,-1280.0855078423049,11.257042141661229,1306.8333333333333,1.0005555555555554,160.50653594771245,1089105792239928.1,327.97559915470816,-51.258574920246865,0.7716792639961123,0.25629634692273523,0.03887161261661484,0.005980248094863822,0.37120254245976153,0.16958274954720984,0.15804941393568672,4.271605782045588e-06,4.271605782045588e-06,4.271605782045588e-06,4.271605782045588e-06
32,1.971,1.248,0.506,0.262,0.043,0.8,15.299,15.479,0.253,0.353,0.983,0.833,0.587,0.097,0.011,0.78,0.226,0.51,0.021,0.002,0.022,0.012,0.017,0.018,0.175,0.165,0.014,0.014,0.088,0.103,0.018,0.003,0.001,0.018,0.019,0.018,1363.0,736.0,1124.0,1034.0,667.0,1254.0,1153.0,1261.0,1176.0,1450.0,1141.0,1177.0,1132.0,901.0,1068.0,875.0,1207.0,1029.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-598.2150560375195,7.265416827901173,-739.6967927522445,13.030538659533546,0.0994492199023564,89.0168431591071,96.40027526877412,29435291682161.234,0.6038990410319575,36.61764705882353,44.5686274509804,0.7512867587586172,0.7912564829027529,-13.268193395057368,0.3969521464794234,3349,-1337.911848789764,20.295955487434718,1097.111111111111,1.0,81.18627450980392,29435291682161.84,185.41711842788123,-6.435620624288973,0.771271620830685,0.26548592517548303,0.04387075765250742,0.004975034372964758,0.35277516462841013,0.10221434257182141,0.2306606845647297,4.522758520877053e-06,4.522758520877053e-06,4.522758520877053e-06,4.522758520877053e-06
33,2.223,1.057,0.093,0.54,0.174,0.525,14.488,16.763,0.093,0.387,0.205,1.285,0.305,0.057,0.046,0.403,0.122,0.146,0.02,0.016,0.039,0.02,0.021,0.019,0.177,0.153,0.029,0.015,0.172,0.1,0.017,0.018,0.016,0.019,0.013,0.016,659.0,717.0,132.0,1113.0,849.0,1011.0,486.0,773.0,122.0,1063.0,117.0,1077.0,436.0,577.0,333.0,723.0,417.0,210.0,1.02,1.01,1.01,1.0,1.0,1.0,1.01,1.0,1.01,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-459.8452314014742,30.45281313106005,-829.574789832168,10.240747951086256,0.2869062071376376,9.573417717690251,108.1747708375277,382658791868081.75,0.6676641452198895,5.993464052287582,45.76470588235294,0.931338265997415,0.6105773710268051,0.8349716232812321,0.2406409108204361,3440,-1289.4200212336423,40.6935610821463,600.8333333333334,1.005,51.75816993464052,382658791868082.44,117.74818855521795,0.5378062670508341,0.77095781851211,0.2826586595492289,0.05282473309608541,0.04263048635824437,0.37348013048635825,0.11306346381969158,0.13530545670225386,9.26749703440095e-06,9.26749703440095e-06,9.26749703440095e-06,9.26749703440095e-06
34,2.686,1.045,0.058,0.879,0.084,0.8,17.739,16.765,0.073,0.553,0.071,1.546,0.488,0.09,0.013,0.288,0.105,0.689,0.018,0.013,0.005,0.02,0.02,0.019,0.149,0.157,0.004,0.017,0.026,0.092,0.014,0.008,0.003,0.016,0.004,0.018,1407.0,957.0,1174.0,1190.0,914.0,1550.0,1229.0,1570.0,1247.0,2101.0,927.0,1408.0,1155.0,476.0,540.0,1294.0,493.0,1248.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,-431.9804067735534,4.673507376704471,-877.8930306972267,8.928140573272527,0.1544647653235329,7.976272000921216,108.84071229826996,588705833643202.4,0.7591808995437518,4.490196078431373,50.7124183006536,0.9578914383589848,0.581353884814114,0.8854422379047611,0.2312626565742421,4880,-1309.8734374707801,13.601647949976998,1160.0,1.0016666666666667,55.20261437908498,588705833643203.1,116.81698429919118,0.5583524472395016,0.7696226615865494,0.2916845980968775,0.05379429063262085,0.007770286424711901,0.17214173002438674,0.06276000573805766,0.4118251805097307,5.97714340362454e-06,5.97714340362454e-06,5.97714340362454e-06,5.97714340362454e-06
35,1.857,1.126,0.086,0.435,0.152,0.606,13.859,17.086,0.092,0.487,0.121,1.098,0.661,0.095,0.016,0.707,0.518,0.268,0.019,0.013,0.005,0.018,0.019,0.019,0.166,0.171,0.005,0.016,0.033,0.092,0.018,0.004,0.005,0.019,0.019,0.017,926.0,1351.0,1263.0,1345.0,1046.0,1558.0,1252.0,1397.0,837.0,1348.0,1143.0,1253.0,1248.0,724.0,821.0,1008.0,1254.0,1340.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-445.80797976047785,4.066415751521653,-787.1093005009126,9.041327237702667,0.1133934391869439,8.15765809659335,108.0667005358537,544552896119962.56,0.6144371640928471,4.950980392156863,43.27450980392157,0.9390210013037584,0.5994526067316897,0.8801727456119582,0.2421574044123348,367,-1232.9172802613905,13.10774298922432,1173.0,1.0016666666666667,48.22549019607843,544552896119963.2,116.22435863244705,0.5611650750121465,0.769236804017724,0.29182707590152934,0.04194186416133931,0.007063892911383464,0.3121357680217568,0.22869353300603965,0.11832020626567302,4.414933069614665e-06,4.414933069614665e-06,4.414933069614665e-06,4.414933069614665e-06
36,2.208,1.247,0.279,0.234,0.59,0.699,15.099,13.605,0.854,0.918,1.185,0.625,0.498,0.097,0.012,0.323,0.102,0.42,0.02,0.003,0.016,0.012,0.02,0.019,0.198,0.186,0.021,0.02,0.085,0.072,0.019,0.003,0.002,0.018,0.002,0.017,1337.0,1179.0,1235.0,1530.0,1150.0,1340.0,961.0,1269.0,1370.0,1191.0,1051.0,1564.0,1273.0,991.0,1212.0,1246.0,1124.0,1130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-611.4790380789002,4.519113439928022,-697.3909393275756,7.135866818825557,0.0966213081942664,351.73497152839155,65.84668516874952,1059670500557769.2,0.639501432179143,156.26797385620915,34.93790849673203,0.6802897134179061,0.855921599610116,-221.76949021595104,0.7186395425397422,1914,-1308.8699774064758,11.654980258753579,1230.7222222222222,1.0005555555555554,191.2058823529412,1059670500557769.9,417.58165669714106,-110.52542533670565,0.7681056565140111,0.34296575851904904,0.06680256742238506,0.008264235145037328,0.22244566265392138,0.07024599873281727,0.2892482300763064,6.88686262086444e-06,6.88686262086444e-06,6.88686262086444e-06,6.88686262086444e-06
37,1.948,1.217,0.188,0.203,0.133,0.575,13.219,16.684,0.73,0.794,1.176,0.452,0.784,0.095,0.014,0.764,0.318,0.384,0.022,0.011,0.013,0.012,0.02,0.018,0.201,0.192,0.021,0.02,0.086,0.067,0.019,0.005,0.004,0.018,0.017,0.017,1457.0,444.0,1569.0,1194.0,1209.0,1319.0,1225.0,1229.0,1287.0,1191.0,1437.0,1414.0,1107.0,447.0,795.0,1097.0,1477.0,879.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,-611.0300662016516,4.948560742464092,-662.6647788025123,8.560200999487533,0.0699845174948374,177.42726577536743,92.00227334502988,1295152834015048.2,0.6999370448496683,92.60130718954248,43.11111111111112,0.852727623782187,0.6832775952431875,-55.68463178109428,0.4507218220808635,2818,-1273.6948450041639,13.508761741951623,1154.2777777777778,1.0016666666666667,135.7124183006536,1295152834015049.0,269.4295391203973,-27.61695497950671,0.7680026095126873,0.3323385784047749,0.040270618556701034,0.005934617471513836,0.3238605534454694,0.13480059685295714,0.16277807921866524,4.239012479652741e-06,4.239012479652741e-06,4.239012479652741e-06,4.239012479652741e-06
38,1.363,1.247,0.312,0.157,0.137,0.279,16.028,13.875,0.394,0.514,0.528,0.401,0.668,0.058,0.014,0.245,0.105,0.27,0.018,0.003,0.016,0.008,0.02,0.02,0.175,0.171,0.019,0.016,0.067,0.051,0.018,0.016,0.004,0.017,0.004,0.013,923.0,807.0,1731.0,1590.0,1438.0,1584.0,1674.0,1641.0,1399.0,1706.0,1801.0,1651.0,1565.0,981.0,658.0,1541.0,845.0,1730.0,1.01,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,-510.4461743429639,2.6525553528229104,-652.1739711575841,4.568417087753642,0.0992596448130077,84.77475923835803,88.77075381017187,470964666914562.6,0.5635152323625486,30.637254901960784,37.48039215686274,0.7382939800556833,0.7900850184618494,-11.940699130629826,0.4886302386324266,1813,-1162.620145500548,7.220972440576553,1403.611111111111,1.0033333333333332,68.11764705882352,470964666914563.2,173.5455130485299,-5.7260344459987,0.7641894992587663,0.4911620246463339,0.04264580453516073,0.010293814887797417,0.18014176053645478,0.07720361165848062,0.19852357283609304,7.3527249198552985e-06,7.3527249198552985e-06,7.3527249198552985e-06,7.3527249198552985e-06
39,2.277,1.249,0.244,0.256,0.158,0.73,18.269,15.714,0.289,0.496,0.789,1.08,0.798,0.096,0.012,0.869,0.356,0.753,0.021,0.001,0.017,0.012,0.02,0.019,0.199,0.178,0.021,0.017,0.085,0.098,0.018,0.004,0.002,0.018,0.021,0.018,1486.0,1145.0,976.0,1296.0,1170.0,1463.0,1449.0,1565.0,1659.0,955.0,1529.0,1585.0,1404.0,669.0,1338.0,668.0,1150.0,1446.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-549.5970043186918,5.75680144358809,-779.2750948177111,10.746118570976243,0.0763333386182785,117.10832368847306,101.59838594261127,353223500185922.75,0.5797654122516416,52.42483660130719,48.06535947712418,0.7287574507435164,0.7977069635622125,-23.694494404268895,0.3301634444340946,2845,-1328.872099136403,16.50292001456433,1275.1666666666667,1.001111111111111,100.49019607843138,353223500185923.3,218.70670963108432,-11.6821654799174,0.7632322071528644,0.27669519146752475,0.03328663957504057,0.004160829946880071,0.3013134353198985,0.12343795509077544,0.2610920791667245,3.4673582890667265e-06,3.4673582890667265e-06,3.4673582890667265e-06,3.4673582890667265e-06
40,1.432,1.249,0.2,0.294,0.459,0.882,17.135,13.657,0.203,0.406,0.492,1.137,0.876,0.086,0.016,0.656,0.711,0.292,0.016,0.001,0.012,0.013,0.021,0.02,0.19,0.174,0.013,0.015,0.064,0.097,0.015,0.01,0.005,0.018,0.02,0.018,1426.0,1221.0,1245.0,1451.0,1514.0,1395.0,1184.0,1590.0,1521.0,1615.0,1233.0,1107.0,750.0,757.0,799.0,1570.0,1242.0,1423.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-506.9444281368648,3.692299625972704,-794.3646939962138,10.565894124343393,0.0873313010401195,31.474338546315863,98.83597027200088,382658791868082.06,0.6723861289921541,14.601307189542483,48.01960784313726,0.7186678875321166,0.8036744624450353,-0.7837658031116779,0.3660933786802992,1288,-1301.3091221330785,14.258193750316096,1280.1666666666667,1.0016666666666667,62.62091503267974,382658791868082.75,130.31030881831674,-0.20883621221568935,0.7611711749885759,0.33219063798804727,0.03261232290750236,0.006067408913023695,0.2487637654339715,0.2696204835724904,0.11073021266268242,3.7921305706398095e-06,3.7921305706398095e-06,3.7921305706398095e-06,3.7921305706398095e-06
